Shipment_ID,Order_ID,Dispatch_Date,Delivery_Date,Carrier,Delivery_Status,Delay_Days,,,,,,,,,
1269,21000,6/25/2024,6/29/2024,BlueDart,Delivered,3,,,,,,,,,
1270,7002,3/8/2025,3/9/2025,FedEx,In Transit,0,,,,,,,,,
1271,32900,4/15/2025,4/19/2025,Delhivery,In Transit,2,,,,,,,,,
1272,34526,10/1/2025,10/7/2025,Delhivery,Delayed,2,,,,,,,,,
1273,850,3/2/2025,3/14/2025,FedEx,In Transit,2,,,,,,,,,
1274,44014,11/26/2024,11/30/2024,BlueDart,Delivered,3,,,,,,,,,
1275,20719,7/4/2025,7/16/2025,DHL,In Transit,6,,,,,,,,,
1276,22367,1/27/2024,2/3/2024,BlueDart,In Transit,0,,,,,,,,,
1277,23690,2/23/2024,2/25/2024,DHL,Delivered,1,,,,,,,,,
1278,38995,9/18/2025,9/23/2025,DHL,Delivered,1,,,,,,,,,
1279,28519,6/27/2025,7/3/2025,DHL,In Transit,0,,,,,,,,,
1280,32457,12/15/2024,12/25/2024,FedEx,Delayed,4,,,,,,,,,
1281,26833,1/1/2024,1/3/2024,BlueDart,Delayed,0,,,,,,,,,
1282,10668,1/31/2024,2/8/2024,BlueDart,Delayed,7,,,,,,,,,
1283,31260,8/7/2025,8/15/2025,DHL,In Transit,0,,,,,,,,,
1284,36398,2/6/2024,2/17/2024,Delhivery,In Transit,1,,,,,,,,,
1285,3721,10/17/2025,10/28/2025,BlueDart,Delivered,5,,,,,,,,,
1286,7899,10/9/2024,10/21/2024,Delhivery,Delivered,4,,,,,,,,,
1287,12609,8/20/2024,8/27/2024,DHL,In Transit,4,,,,,,,,,
1288,29538,2/8/2025,2/20/2025,Delhivery,Delayed,5,,,,,,,,,
1289,46457,11/6/2024,11/18/2024,Delhivery,Delivered,3,,,,,,,,,
1290,15451,11/11/2025,11/21/2025,Delhivery,In Transit,-1,,,,,,,,,
1291,18942,5/2/2025,5/17/2025,FedEx,Delivered,7,,,,,,,,,
1292,31591,3/13/2025,3/14/2025,FedEx,In Transit,-1,,,,,,,,,
1293,4143,2/16/2025,2/24/2025,BlueDart,Delivered,4,,,,,,,,,
1294,32657,1/2/2025,1/9/2025,Delhivery,Delivered,-1,,,,,,,,,
1295,2034,6/25/2025,6/30/2025,Delhivery,Delivered,3,,,,,,,,,
1296,7824,7/25/2024,7/29/2024,BlueDart,Delivered,3,,,,,,,,,
1297,24095,9/28/2025,10/7/2025,Delhivery,Delivered,7,,,,,,,,,
1298,38247,1/23/2025,2/1/2025,DHL,Delivered,1,,,,,,,,,
1299,37826,5/23/2025,6/2/2025,Delhivery,Delayed,0,,,,,,,,,
1300,33462,5/31/2025,6/11/2025,DHL,Delivered,6,,,,,,,,,
1301,29923,11/15/2024,11/26/2024,Delhivery,Delayed,2,,,,,,,,,
1302,44984,6/27/2025,7/6/2025,FedEx,Delayed,-1,,,,,,,,,
1303,20566,12/26/2025,1/1/2026,BlueDart,Delivered,4,,,,,,,,,
1304,10645,1/4/2025,1/12/2025,FedEx,Delayed,2,,,,,,,,,
1305,27193,5/5/2025,5/18/2025,Delhivery,Delayed,3,,,,,,,,,
1306,38502,6/30/2025,7/5/2025,Delhivery,Delayed,-1,,,,,,,,,
1307,20421,8/17/2024,8/28/2024,FedEx,Delivered,4,,,,,,,,,
1308,21896,12/7/2025,12/17/2025,Delhivery,Delivered,7,,,,,,,,,
1309,24496,12/13/2025,12/15/2025,BlueDart,Delayed,0,,,,,,,,,
1310,2882,3/1/2024,3/10/2024,BlueDart,In Transit,0,,,,,,,,,
1311,39261,3/14/2024,3/22/2024,DHL,Delayed,3,,,,,,,,,
1312,41463,11/3/2025,11/10/2025,Delhivery,In Transit,3,,,,,,,,,
1313,20684,10/9/2025,10/14/2025,BlueDart,Delivered,0,,,,,,,,,
1314,26907,9/26/2024,10/4/2024,Delhivery,In Transit,7,,,,,,,,,
1315,8900,7/28/2024,8/11/2024,FedEx,In Transit,5,,,,,,,,,
1316,2648,12/26/2025,12/31/2025,Delhivery,Delivered,0,,,,,,,,,
1317,21693,8/5/2024,8/12/2024,FedEx,In Transit,2,,,,,,,,,
1318,8824,3/16/2025,3/28/2025,Delhivery,In Transit,4,,,,,,,,,
1319,13532,6/17/2025,6/25/2025,FedEx,In Transit,7,,,,,,,,,
1320,9058,2/14/2024,2/20/2024,DHL,Delivered,0,,,,,,,,,
1321,38009,2/18/2025,3/4/2025,Delhivery,In Transit,4,,,,,,,,,
1322,24645,9/2/2024,9/11/2024,Delhivery,In Transit,3,,,,,,,,,
1323,16489,3/25/2024,3/31/2024,FedEx,Delayed,2,,,,,,,,,
1324,44040,2/16/2024,2/23/2024,DHL,Delivered,4,,,,,,,,,
1325,34330,7/18/2024,7/22/2024,Delhivery,Delivered,3,,,,,,,,,
1326,33166,9/12/2025,9/16/2025,FedEx,Delivered,0,,,,,,,,,
1327,32938,9/22/2024,10/3/2024,FedEx,In Transit,7,,,,,,,,,
1328,49805,1/9/2025,1/19/2025,DHL,In Transit,5,,,,,,,,,
1329,12906,3/16/2024,3/21/2024,FedEx,Delayed,4,,,,,,,,,
1330,17568,3/31/2025,4/2/2025,Delhivery,In Transit,0,,,,,,,,,
1331,28034,3/9/2024,3/21/2024,Delhivery,Delayed,2,,,,,,,,,
1332,29418,10/22/2025,10/30/2025,DHL,In Transit,5,,,,,,,,,
1333,14099,3/3/2024,3/9/2024,BlueDart,In Transit,5,,,,,,,,,
1334,30671,8/19/2024,8/29/2024,FedEx,Delayed,6,,,,,,,,,
1335,5885,9/28/2024,10/6/2024,DHL,In Transit,3,,,,,,,,,
1336,9445,8/21/2025,9/1/2025,Delhivery,Delayed,3,,,,,,,,,
1337,1033,9/20/2024,9/30/2024,BlueDart,Delivered,1,,,,,,,,,
1338,33146,2/5/2024,2/14/2024,BlueDart,In Transit,1,,,,,,,,,
1339,38451,8/3/2024,8/7/2024,FedEx,Delivered,1,,,,,,,,,
1340,44715,3/26/2024,4/4/2024,FedEx,Delivered,3,,,,,,,,,
1341,29185,11/2/2024,11/9/2024,DHL,In Transit,4,,,,,,,,,
1342,31653,7/30/2024,8/14/2024,FedEx,Delayed,5,,,,,,,,,
1343,4215,10/27/2025,10/29/2025,Delhivery,Delayed,-1,,,,,,,,,
1344,20025,8/27/2024,9/10/2024,Delhivery,Delayed,4,,,,,,,,,
1345,48643,9/7/2025,9/10/2025,DHL,Delivered,1,,,,,,,,,
1346,22747,1/19/2024,1/27/2024,BlueDart,Delivered,2,,,,,,,,,
1347,359,6/10/2025,6/20/2025,BlueDart,In Transit,3,,,,,,,,,
1348,3426,2/3/2024,2/17/2024,FedEx,In Transit,7,,,,,,,,,
1349,28329,7/10/2025,7/25/2025,DHL,Delivered,6,,,,,,,,,
1350,2949,10/18/2025,10/22/2025,DHL,Delivered,0,,,,,,,,,
1351,14400,11/29/2024,12/7/2024,DHL,In Transit,4,,,,,,,,,
1352,7803,2/8/2025,2/20/2025,FedEx,In Transit,6,,,,,,,,,
1353,27936,8/14/2025,8/31/2025,BlueDart,Delivered,7,,,,,,,,,
1354,3870,6/1/2024,6/15/2024,DHL,In Transit,5,,,,,,,,,
1355,43741,11/5/2024,11/15/2024,BlueDart,Delivered,1,,,,,,,,,
1356,41517,11/14/2025,11/24/2025,BlueDart,Delivered,5,,,,,,,,,
1357,33167,2/1/2025,2/9/2025,Delhivery,Delayed,-1,,,,,,,,,
1358,9125,2/11/2024,2/21/2024,BlueDart,In Transit,2,,,,,,,,,
1359,13213,6/9/2024,6/21/2024,BlueDart,Delivered,4,,,,,,,,,
1360,26991,9/18/2025,9/29/2025,BlueDart,In Transit,4,,,,,,,,,
1361,8032,12/24/2024,12/28/2024,DHL,Delivered,3,,,,,,,,,
1362,24284,9/24/2025,10/6/2025,Delhivery,Delivered,4,,,,,,,,,
1363,30988,8/18/2025,8/26/2025,BlueDart,Delayed,7,,,,,,,,,
1364,19930,1/16/2025,1/22/2025,FedEx,Delayed,3,,,,,,,,,
1365,22668,8/15/2025,8/27/2025,FedEx,Delayed,3,,,,,,,,,
1366,4319,5/23/2025,5/28/2025,DHL,In Transit,0,,,,,,,,,
1367,15631,6/7/2024,6/24/2024,Delhivery,In Transit,7,,,,,,,,,
1368,36670,12/20/2024,1/4/2025,FedEx,In Transit,7,,,,,,,,,
1369,3935,8/2/2024,8/13/2024,Delhivery,Delayed,6,,,,,,,,,
1370,34820,7/2/2025,7/12/2025,Delhivery,Delivered,5,,,,,,,,,
1371,22302,11/10/2025,11/17/2025,DHL,In Transit,6,,,,,,,,,
1372,40073,9/2/2024,9/12/2024,FedEx,In Transit,5,,,,,,,,,
1373,31884,4/6/2025,4/17/2025,Delhivery,In Transit,7,,,,,,,,,
1374,1132,6/26/2025,6/29/2025,BlueDart,Delayed,0,,,,,,,,,
1375,31491,8/19/2024,8/24/2024,DHL,Delayed,3,,,,,,,,,
1376,14874,12/11/2024,12/17/2024,Delhivery,Delayed,0,,,,,,,,,
1377,21947,1/29/2024,2/3/2024,DHL,Delayed,3,,,,,,,,,
1378,43901,12/9/2025,12/20/2025,DHL,In Transit,6,,,,,,,,,
1379,11780,1/19/2024,1/31/2024,BlueDart,Delivered,3,,,,,,,,,
1380,22922,9/9/2024,9/23/2024,DHL,Delayed,4,,,,,,,,,
1381,44323,2/13/2024,2/22/2024,FedEx,Delayed,2,,,,,,,,,
1382,164,10/1/2024,10/4/2024,FedEx,Delayed,-1,,,,,,,,,
1383,33940,7/4/2025,7/19/2025,FedEx,Delivered,5,,,,,,,,,
1384,43811,10/13/2024,10/28/2024,BlueDart,In Transit,5,,,,,,,,,
1385,83,3/22/2025,3/29/2025,DHL,Delayed,5,,,,,,,,,
1386,21452,6/21/2025,7/3/2025,BlueDart,Delivered,4,,,,,,,,,
1387,36887,6/26/2025,7/8/2025,FedEx,In Transit,7,,,,,,,,,
1388,32191,1/12/2024,1/22/2024,DHL,Delivered,7,,,,,,,,,
1389,44655,5/25/2024,6/7/2024,FedEx,In Transit,5,,,,,,,,,
1390,34345,11/25/2025,12/7/2025,DHL,In Transit,5,,,,,,,,,
1391,12386,11/6/2024,11/20/2024,BlueDart,In Transit,6,,,,,,,,,
1392,10134,12/27/2024,1/2/2025,FedEx,Delayed,3,,,,,,,,,
1393,30001,9/22/2025,10/4/2025,BlueDart,In Transit,5,,,,,,,,,
1394,25944,10/16/2025,10/18/2025,Delhivery,In Transit,0,,,,,,,,,
1395,24473,10/25/2024,10/30/2024,BlueDart,In Transit,1,,,,,,,,,
1396,30240,11/18/2024,12/2/2024,BlueDart,Delayed,5,,,,,,,,,
1397,33419,12/5/2024,12/16/2024,Delhivery,In Transit,3,,,,,,,,,
1398,32697,10/18/2024,10/30/2024,BlueDart,Delayed,2,,,,,,,,,
1399,5727,12/12/2024,12/18/2024,DHL,Delayed,1,,,,,,,,,
1400,8619,6/2/2024,6/7/2024,DHL,In Transit,2,,,,,,,,,
1401,28272,11/11/2024,11/18/2024,Delhivery,Delivered,3,,,,,,,,,
1402,36707,10/8/2025,10/24/2025,BlueDart,Delivered,6,,,,,,,,,
1403,27580,5/1/2025,5/9/2025,DHL,In Transit,4,,,,,,,,,
1404,19438,1/24/2024,2/7/2024,DHL,Delayed,5,,,,,,,,,
1405,3546,4/16/2025,4/22/2025,DHL,Delivered,-1,,,,,,,,,
1406,32731,6/19/2025,7/1/2025,DHL,In Transit,5,,,,,,,,,
1407,40168,4/28/2024,5/6/2024,DHL,Delivered,4,,,,,,,,,
1408,804,8/12/2024,8/25/2024,FedEx,Delayed,5,,,,,,,,,
1409,21651,4/17/2025,4/24/2025,BlueDart,In Transit,5,,,,,,,,,
1410,27041,1/17/2025,1/27/2025,DHL,Delayed,-1,,,,,,,,,
1411,43414,12/15/2024,12/27/2024,BlueDart,Delayed,6,,,,,,,,,
1412,9414,11/11/2024,11/24/2024,Delhivery,In Transit,7,,,,,,,,,
1413,48654,6/29/2024,7/12/2024,FedEx,Delayed,3,,,,,,,,,
1414,14962,12/8/2025,12/18/2025,DHL,Delayed,7,,,,,,,,,
1415,32441,3/20/2025,3/31/2025,FedEx,In Transit,3,,,,,,,,,
1416,20683,12/18/2024,12/28/2024,BlueDart,In Transit,1,,,,,,,,,
1417,34394,4/5/2025,4/10/2025,BlueDart,Delivered,2,,,,,,,,,
1418,19971,10/31/2025,11/7/2025,Delhivery,Delayed,2,,,,,,,,,
1419,32497,5/1/2024,5/9/2024,FedEx,In Transit,7,,,,,,,,,
1420,25571,12/23/2024,1/3/2025,FedEx,In Transit,3,,,,,,,,,
1421,24577,4/20/2025,4/26/2025,Delhivery,In Transit,-1,,,,,,,,,
1422,21054,10/9/2024,10/20/2024,FedEx,Delayed,5,,,,,,,,,
1423,24481,1/18/2025,1/31/2025,DHL,Delayed,6,,,,,,,,,
1424,23773,3/10/2024,3/15/2024,DHL,In Transit,0,,,,,,,,,
1425,8856,3/30/2024,4/2/2024,Delhivery,Delivered,1,,,,,,,,,
1426,39430,7/18/2025,7/24/2025,Delhivery,In Transit,0,,,,,,,,,
1427,22630,8/7/2024,8/19/2024,FedEx,Delayed,4,,,,,,,,,
1428,13185,12/31/2025,1/4/2026,DHL,Delivered,-1,,,,,,,,,
1429,37665,9/26/2025,10/5/2025,BlueDart,Delayed,1,,,,,,,,,
1430,41498,11/24/2025,11/27/2025,Delhivery,Delivered,0,,,,,,,,,
1431,36708,10/1/2024,10/16/2024,BlueDart,Delayed,6,,,,,,,,,
1432,8936,2/16/2024,2/18/2024,FedEx,In Transit,-1,,,,,,,,,
1433,8213,3/16/2025,3/25/2025,BlueDart,Delivered,6,,,,,,,,,
1434,16675,1/3/2024,1/16/2024,BlueDart,Delivered,6,,,,,,,,,
1435,15286,3/26/2025,3/29/2025,Delhivery,Delayed,2,,,,,,,,,
1436,39376,6/26/2024,6/30/2024,Delhivery,Delayed,1,,,,,,,,,
1437,18628,5/20/2025,5/31/2025,DHL,In Transit,5,,,,,,,,,
1438,49335,3/3/2025,3/12/2025,BlueDart,Delivered,1,,,,,,,,,
1439,15959,10/18/2024,10/24/2024,FedEx,Delayed,1,,,,,,,,,
1440,32157,4/2/2025,4/11/2025,FedEx,Delayed,3,,,,,,,,,
1441,47746,8/19/2025,8/30/2025,Delhivery,In Transit,3,,,,,,,,,
1442,15029,4/29/2024,5/15/2024,BlueDart,Delivered,6,,,,,,,,,
1443,45394,7/15/2025,7/24/2025,BlueDart,In Transit,1,,,,,,,,,
1444,17002,12/18/2024,12/28/2024,Delhivery,In Transit,1,,,,,,,,,
1445,41562,9/29/2025,10/5/2025,BlueDart,Delayed,1,,,,,,,,,
1446,7646,4/12/2024,4/25/2024,FedEx,Delivered,6,,,,,,,,,
1447,30496,7/31/2025,8/9/2025,Delhivery,Delivered,-1,,,,,,,,,
1448,10431,10/18/2024,10/31/2024,BlueDart,Delivered,3,,,,,,,,,
1449,33708,5/26/2025,6/9/2025,FedEx,Delivered,7,,,,,,,,,
1450,8147,8/28/2025,9/7/2025,DHL,Delivered,4,,,,,,,,,
1451,34243,1/20/2024,1/30/2024,BlueDart,Delivered,6,,,,,,,,,
1452,41585,8/19/2025,8/28/2025,DHL,In Transit,3,,,,,,,,,
1453,23045,1/9/2025,1/16/2025,FedEx,Delivered,4,,,,,,,,,
1454,688,11/17/2024,11/19/2024,BlueDart,In Transit,-1,,,,,,,,,
1455,24878,2/24/2025,3/7/2025,Delhivery,In Transit,7,,,,,,,,,
1456,26753,11/22/2025,12/5/2025,FedEx,Delivered,3,,,,,,,,,
1457,40389,5/17/2024,5/20/2024,DHL,Delivered,1,,,,,,,,,
1458,26402,2/22/2025,3/3/2025,BlueDart,Delayed,0,,,,,,,,,
1459,41298,1/14/2025,1/30/2025,FedEx,Delivered,6,,,,,,,,,
1460,20389,6/22/2025,6/25/2025,Delhivery,Delivered,2,,,,,,,,,
1461,28117,10/8/2024,10/19/2024,DHL,Delivered,4,,,,,,,,,
1462,47831,11/24/2025,11/25/2025,FedEx,Delayed,0,,,,,,,,,
1463,29313,11/13/2025,11/27/2025,FedEx,Delayed,4,,,,,,,,,
1464,2753,9/7/2024,9/18/2024,Delhivery,In Transit,6,,,,,,,,,
1465,1990,4/17/2025,5/3/2025,Delhivery,In Transit,6,,,,,,,,,
1466,26582,5/10/2024,5/13/2024,DHL,In Transit,2,,,,,,,,,
1467,25082,11/27/2024,12/12/2024,DHL,Delivered,7,,,,,,,,,
1468,42185,3/17/2024,3/23/2024,FedEx,In Transit,2,,,,,,,,,
1469,29644,8/21/2024,9/1/2024,FedEx,Delivered,3,,,,,,,,,
1470,13653,7/19/2025,8/4/2025,Delhivery,Delivered,6,,,,,,,,,
1471,10761,9/15/2025,9/23/2025,FedEx,In Transit,4,,,,,,,,,
1472,26977,5/8/2024,5/10/2024,DHL,Delivered,-1,,,,,,,,,
1473,25670,5/14/2024,5/16/2024,Delhivery,In Transit,0,,,,,,,,,
1474,3904,11/15/2024,11/27/2024,FedEx,Delivered,3,,,,,,,,,
1475,11296,11/10/2024,11/23/2024,DHL,In Transit,6,,,,,,,,,
1476,43650,2/7/2025,2/21/2025,FedEx,Delayed,5,,,,,,,,,
1477,16499,7/6/2025,7/15/2025,DHL,Delivered,2,,,,,,,,,
1478,42055,1/26/2025,2/5/2025,BlueDart,In Transit,6,,,,,,,,,
1479,39548,5/23/2024,6/1/2024,BlueDart,Delivered,3,,,,,,,,,
1480,6479,6/11/2025,6/21/2025,Delhivery,In Transit,0,,,,,,,,,
1481,17540,5/16/2025,5/19/2025,Delhivery,In Transit,-1,,,,,,,,,
1482,16363,3/2/2024,3/10/2024,Delhivery,In Transit,1,,,,,,,,,
1483,28535,5/13/2025,5/26/2025,Delhivery,Delayed,4,,,,,,,,,
1484,6056,3/5/2024,3/14/2024,FedEx,Delivered,-1,,,,,,,,,
1485,17011,12/6/2025,12/17/2025,FedEx,Delivered,6,,,,,,,,,
1486,6786,9/23/2025,10/9/2025,BlueDart,Delayed,7,,,,,,,,,
1487,49730,12/9/2025,12/17/2025,BlueDart,Delayed,1,,,,,,,,,
1488,1285,3/10/2024,3/14/2024,BlueDart,Delivered,1,,,,,,,,,
1489,31199,6/1/2024,6/14/2024,BlueDart,Delivered,4,,,,,,,,,
1490,33173,2/9/2025,2/19/2025,BlueDart,Delivered,2,,,,,,,,,
1491,37824,8/13/2024,8/21/2024,FedEx,Delivered,7,,,,,,,,,
1492,22596,8/18/2025,8/29/2025,Delhivery,In Transit,6,,,,,,,,,
1493,24627,5/10/2025,5/22/2025,DHL,Delayed,2,,,,,,,,,
1494,30811,11/1/2025,11/14/2025,FedEx,Delivered,5,,,,,,,,,
1495,30022,12/15/2025,12/30/2025,FedEx,In Transit,5,,,,,,,,,
1496,44427,2/18/2025,3/5/2025,DHL,Delayed,6,,,,,,,,,
1497,35164,12/17/2024,12/31/2024,Delhivery,In Transit,6,,,,,,,,,
1498,8451,4/30/2024,5/9/2024,FedEx,Delayed,3,,,,,,,,,
1499,12602,11/21/2024,11/28/2024,FedEx,Delayed,2,,,,,,,,,
1500,29449,6/11/2024,6/23/2024,FedEx,In Transit,4,,,,,,,,,
1501,20649,11/1/2024,11/13/2024,Delhivery,In Transit,5,,,,,,,,,
1502,30016,9/7/2024,9/18/2024,FedEx,In Transit,5,,,,,,,,,
1503,10855,1/8/2024,1/17/2024,DHL,Delivered,4,,,,,,,,,
1504,11186,1/20/2024,1/31/2024,FedEx,Delayed,5,,,,,,,,,
1505,39276,12/7/2025,12/16/2025,DHL,Delayed,6,,,,,,,,,
1506,4418,1/30/2024,2/7/2024,BlueDart,Delayed,3,,,,,,,,,
1507,11604,12/29/2024,1/8/2025,DHL,In Transit,2,,,,,,,,,
1508,18503,8/3/2025,8/17/2025,Delhivery,Delivered,6,,,,,,,,,
1509,37347,5/28/2024,6/8/2024,Delhivery,In Transit,7,,,,,,,,,
1510,3991,2/1/2025,2/13/2025,BlueDart,Delivered,3,,,,,,,,,
1511,27126,9/5/2025,9/11/2025,BlueDart,Delivered,5,,,,,,,,,
1512,48424,4/4/2025,4/19/2025,DHL,Delayed,6,,,,,,,,,
1513,26717,5/25/2025,5/28/2025,FedEx,In Transit,-1,,,,,,,,,
1514,23558,2/2/2024,2/8/2024,DHL,In Transit,4,,,,,,,,,
1515,22659,12/27/2024,1/4/2025,FedEx,Delayed,0,,,,,,,,,
1516,22336,11/14/2024,11/19/2024,FedEx,Delivered,3,,,,,,,,,
1517,22255,2/4/2025,2/17/2025,FedEx,Delivered,3,,,,,,,,,
1518,41098,10/18/2024,10/23/2024,BlueDart,In Transit,2,,,,,,,,,
1519,13224,4/18/2024,4/25/2024,DHL,In Transit,5,,,,,,,,,
1520,12711,4/3/2025,4/16/2025,Delhivery,Delivered,7,,,,,,,,,
1521,9882,8/2/2024,8/9/2024,Delhivery,Delivered,5,,,,,,,,,
1522,14140,5/9/2025,5/21/2025,BlueDart,Delivered,6,,,,,,,,,
1523,40357,4/4/2025,4/11/2025,FedEx,In Transit,1,,,,,,,,,
1524,4138,9/18/2024,9/20/2024,DHL,Delivered,1,,,,,,,,,
1525,25422,8/22/2025,9/4/2025,BlueDart,Delivered,7,,,,,,,,,
1526,14207,5/28/2024,6/12/2024,BlueDart,Delayed,7,,,,,,,,,
1527,8409,8/26/2025,8/30/2025,BlueDart,Delayed,-1,,,,,,,,,
1528,31454,11/29/2025,12/12/2025,BlueDart,Delivered,7,,,,,,,,,
1529,43992,3/18/2024,4/2/2024,Delhivery,In Transit,5,,,,,,,,,
1530,42309,4/8/2025,4/16/2025,Delhivery,In Transit,3,,,,,,,,,
1531,39971,4/8/2024,4/19/2024,FedEx,Delivered,1,,,,,,,,,
1532,32931,5/30/2025,6/10/2025,Delhivery,Delivered,2,,,,,,,,,
1533,3332,3/10/2025,3/22/2025,Delhivery,In Transit,5,,,,,,,,,
1534,26969,10/28/2024,11/2/2024,Delhivery,Delivered,-1,,,,,,,,,
1535,474,8/25/2024,8/27/2024,DHL,Delivered,1,,,,,,,,,
1536,497,4/1/2025,4/5/2025,BlueDart,Delayed,1,,,,,,,,,
1537,15962,2/5/2024,2/18/2024,BlueDart,In Transit,7,,,,,,,,,
1538,49450,8/25/2024,9/11/2024,BlueDart,Delivered,7,,,,,,,,,
1539,25096,9/10/2024,9/22/2024,Delhivery,In Transit,4,,,,,,,,,
1540,2128,5/29/2024,6/2/2024,FedEx,In Transit,0,,,,,,,,,
1541,23654,8/2/2025,8/16/2025,Delhivery,In Transit,5,,,,,,,,,
1542,42107,4/22/2025,5/7/2025,BlueDart,Delayed,7,,,,,,,,,
1543,3980,7/17/2024,7/30/2024,DHL,In Transit,7,,,,,,,,,
1544,6370,4/2/2025,4/7/2025,FedEx,Delayed,3,,,,,,,,,
1545,23695,12/21/2025,12/29/2025,FedEx,Delayed,-1,,,,,,,,,
1546,4148,12/19/2025,12/25/2025,BlueDart,Delivered,1,,,,,,,,,
1547,13677,9/11/2025,9/17/2025,BlueDart,Delivered,3,,,,,,,,,
1548,45116,1/17/2025,1/21/2025,Delhivery,In Transit,-1,,,,,,,,,
1549,49361,8/22/2024,9/4/2024,DHL,Delayed,4,,,,,,,,,
1550,32109,7/5/2025,7/15/2025,Delhivery,In Transit,3,,,,,,,,,
1551,15293,9/12/2024,9/18/2024,DHL,Delivered,2,,,,,,,,,
1552,20722,5/30/2024,6/1/2024,DHL,Delayed,0,,,,,,,,,
1553,44482,12/15/2025,12/25/2025,FedEx,In Transit,2,,,,,,,,,
1554,40315,4/9/2024,4/15/2024,BlueDart,Delayed,0,,,,,,,,,
1555,41718,11/5/2024,11/20/2024,BlueDart,Delivered,6,,,,,,,,,
1556,117,3/15/2024,3/26/2024,FedEx,Delivered,5,,,,,,,,,
1557,28928,11/3/2024,11/12/2024,FedEx,In Transit,3,,,,,,,,,
1558,29421,2/19/2024,2/27/2024,Delhivery,Delayed,5,,,,,,,,,
1559,30537,4/16/2024,4/25/2024,DHL,Delayed,0,,,,,,,,,
1560,43880,2/13/2024,2/20/2024,FedEx,Delivered,1,,,,,,,,,
1561,566,9/8/2024,9/20/2024,BlueDart,Delivered,5,,,,,,,,,
1562,44842,6/11/2025,6/26/2025,BlueDart,Delivered,7,,,,,,,,,
1563,17940,9/5/2025,9/17/2025,Delhivery,Delayed,2,,,,,,,,,
1564,16965,1/2/2024,1/3/2024,DHL,In Transit,-1,,,,,,,,,
1565,16589,5/12/2025,5/24/2025,Delhivery,Delayed,7,,,,,,,,,
1566,4857,12/24/2024,1/2/2025,FedEx,Delayed,6,,,,,,,,,
1567,3534,10/15/2024,10/22/2024,Delhivery,Delayed,1,,,,,,,,,
1568,45725,4/28/2024,5/13/2024,Delhivery,Delivered,5,,,,,,,,,
1569,1356,5/7/2025,5/11/2025,Delhivery,In Transit,0,,,,,,,,,
1570,42152,1/1/2025,1/13/2025,DHL,Delivered,5,,,,,,,,,
1571,27542,12/27/2024,1/2/2025,FedEx,In Transit,1,,,,,,,,,
1572,27235,2/25/2025,3/8/2025,FedEx,Delivered,6,,,,,,,,,
1573,43465,11/19/2024,11/28/2024,DHL,Delayed,2,,,,,,,,,
1574,43892,7/29/2025,8/9/2025,BlueDart,In Transit,7,,,,,,,,,
1575,20932,8/12/2024,8/18/2024,DHL,In Transit,3,,,,,,,,,
1576,41604,11/20/2024,11/26/2024,DHL,Delivered,4,,,,,,,,,
1577,26572,3/25/2025,3/29/2025,Delhivery,Delayed,1,,,,,,,,,
1578,28698,9/13/2024,9/16/2024,Delhivery,Delivered,0,,,,,,,,,
1579,35694,9/7/2024,9/17/2024,DHL,Delayed,3,,,,,,,,,
1580,29860,4/28/2025,5/4/2025,FedEx,Delivered,-1,,,,,,,,,
1581,27117,11/28/2024,12/9/2024,FedEx,In Transit,2,,,,,,,,,
1582,12925,8/17/2025,8/22/2025,DHL,In Transit,-1,,,,,,,,,
1583,39424,2/7/2025,2/19/2025,Delhivery,In Transit,5,,,,,,,,,
1584,737,11/18/2024,11/25/2024,Delhivery,Delivered,-1,,,,,,,,,
1585,11384,11/2/2025,11/14/2025,FedEx,In Transit,7,,,,,,,,,
1586,44118,4/17/2025,4/24/2025,Delhivery,In Transit,3,,,,,,,,,
1587,34025,4/25/2024,5/5/2024,BlueDart,In Transit,2,,,,,,,,,
1588,37637,12/30/2024,1/2/2025,Delhivery,Delivered,2,,,,,,,,,
1589,32578,2/6/2024,2/11/2024,FedEx,Delivered,0,,,,,,,,,
1590,27137,2/8/2024,2/16/2024,BlueDart,Delayed,-1,,,,,,,,,
1591,7904,8/15/2024,8/23/2024,DHL,In Transit,-1,,,,,,,,,
1592,44704,6/30/2024,7/9/2024,DHL,Delivered,4,,,,,,,,,
1593,48044,7/17/2024,7/29/2024,Delhivery,In Transit,3,,,,,,,,,
1594,14347,5/29/2025,6/2/2025,DHL,Delayed,3,,,,,,,,,
1595,24816,5/9/2025,5/16/2025,FedEx,In Transit,6,,,,,,,,,
1596,8956,3/12/2025,3/22/2025,FedEx,Delayed,7,,,,,,,,,
1597,36900,6/7/2025,6/9/2025,DHL,Delivered,-1,,,,,,,,,
1598,22551,6/5/2025,6/14/2025,DHL,In Transit,6,,,,,,,,,
1599,33795,12/29/2025,1/11/2026,FedEx,Delivered,7,,,,,,,,,
1600,5649,4/11/2024,4/22/2024,DHL,In Transit,6,,,,,,,,,
1601,43810,8/26/2024,8/31/2024,Delhivery,Delivered,2,,,,,,,,,
1602,47461,10/11/2024,10/17/2024,FedEx,Delayed,5,,,,,,,,,
1603,37955,6/2/2024,6/14/2024,DHL,In Transit,3,,,,,,,,,
1604,42843,6/17/2024,6/23/2024,Delhivery,Delivered,1,,,,,,,,,
1605,26374,1/3/2025,1/12/2025,DHL,Delivered,4,,,,,,,,,
