Order_ID,Date,Product_ID,Region,Quantity,Sales_Amount,Customer_Type,Channel,,,,,,
7009,5/17/2025,161,West,33,2986.83,Online,Wholesale,,,,,,
7010,1/10/2024,327,East,66,25015.32,Retail,E-Commerce,,,,,,
7011,6/20/2025,105,West,53,21174.03,Retail,Store,,,,,,
7012,5/29/2025,212,North,27,8939.43,Retail,E-Commerce,,,,,,
7013,9/29/2025,693,West,39,2516.67,Distributor,Wholesale,,,,,,
7014,10/24/2024,44,North,24,5076.72,Distributor,Store,,,,,,
7015,4/4/2025,487,East,47,10067.4,Online,Store,,,,,,
7016,8/5/2024,73,North,82,9578.42,Online,Wholesale,,,,,,
7017,5/22/2025,4,East,86,33256.2,Distributor,E-Commerce,,,,,,
7018,12/11/2024,536,East,41,10884.68,Retail,E-Commerce,,,,,,
7019,8/8/2025,30,West,52,2754.96,Distributor,E-Commerce,,,,,,
7020,2/21/2025,676,East,87,38077.29,Retail,E-Commerce,,,,,,
7021,3/27/2025,824,South,49,11399.36,Distributor,Store,,,,,,
7022,12/11/2025,475,North,48,10534.56,Online,E-Commerce,,,,,,
7023,10/27/2024,708,West,28,4299.68,Online,Store,,,,,,
7024,12/2/2024,812,East,59,11775.22,Distributor,Store,,,,,,
7025,1/18/2024,275,South,50,15023.5,Distributor,E-Commerce,,,,,,
7026,1/16/2025,538,South,25,3899,Online,Store,,,,,,
7027,9/14/2025,446,West,91,28662.27,Distributor,Wholesale,,,,,,
7028,2/21/2024,876,North,70,25682.3,Online,Store,,,,,,
7029,11/23/2024,296,North,67,20112.73,Distributor,Wholesale,,,,,,
7030,1/21/2024,229,East,25,5964.25,Online,Store,,,,,,
7031,9/23/2024,822,West,43,4187.34,Retail,Wholesale,,,,,,
7032,9/3/2024,887,South,58,18885.38,Retail,Wholesale,,,,,,
7033,9/13/2025,616,East,27,12032.01,Distributor,E-Commerce,,,,,,
7034,3/12/2024,811,South,88,10868,Distributor,Wholesale,,,,,,
7035,11/27/2024,622,North,43,18237.59,Retail,Store,,,,,,
7036,7/8/2024,801,West,44,10141.12,Retail,E-Commerce,,,,,,
7037,2/28/2024,964,West,49,16576.21,Distributor,Store,,,,,,
7038,6/23/2025,76,East,26,6472.18,Retail,E-Commerce,,,,,,
7039,10/18/2024,498,West,13,2031.38,Distributor,Store,,,,,,
7040,5/13/2025,594,South,78,16580.46,Online,E-Commerce,,,,,,
7041,5/15/2024,393,West,35,15456.7,Retail,Store,,,,,,
7042,3/22/2024,322,East,76,18221,Distributor,Wholesale,,,,,,
7043,5/1/2024,620,East,17,1080.35,Distributor,Store,,,,,,
7044,11/17/2025,552,East,4,1860.64,Distributor,E-Commerce,,,,,,
7045,7/27/2025,387,West,95,27335.3,Distributor,Wholesale,,,,,,
7046,10/12/2024,398,West,16,2496,Distributor,Store,,,,,,
7047,7/13/2025,519,West,67,16207.3,Online,E-Commerce,,,,,,
7048,6/15/2025,435,South,99,26286.48,Online,E-Commerce,,,,,,
7049,10/31/2024,246,East,16,4682.4,Online,E-Commerce,,,,,,
7050,9/30/2025,704,East,37,12005.02,Distributor,Store,,,,,,
7051,4/22/2025,55,West,36,4817.52,Retail,Store,,,,,,
7052,11/3/2024,155,West,35,7161.7,Online,Store,,,,,,
7053,3/6/2024,259,West,8,2565.68,Online,E-Commerce,,,,,,
7054,7/16/2025,57,West,61,10660.97,Distributor,E-Commerce,,,,,,
7055,9/20/2025,954,East,32,10397.76,Distributor,E-Commerce,,,,,,
7056,9/1/2024,573,North,58,17154.08,Retail,Store,,,,,,
7057,2/27/2025,624,North,67,31981.78,Online,E-Commerce,,,,,,
7058,7/27/2025,548,West,84,28646.52,Distributor,Store,,,,,,
7059,1/1/2024,31,North,93,24306.48,Retail,Wholesale,,,,,,
7060,10/31/2025,859,South,87,28783.08,Distributor,Store,,,,,,
7061,4/7/2025,490,East,79,37023.35,Online,Store,,,,,,
7062,9/7/2024,491,West,12,4720.56,Retail,Wholesale,,,,,,
7063,2/16/2025,749,West,24,5588.4,Online,Wholesale,,,,,,
7064,2/25/2025,239,South,9,2085.21,Online,Store,,,,,,
7065,7/31/2024,11,South,69,7156.68,Retail,Wholesale,,,,,,
7066,2/23/2025,839,West,17,3168.29,Distributor,E-Commerce,,,,,,
7067,9/16/2025,376,East,33,7625.64,Online,Store,,,,,,
7068,4/8/2025,231,West,4,1599.92,Distributor,Store,,,,,,
7069,9/11/2024,666,East,33,15992.13,Distributor,E-Commerce,,,,,,
7070,5/15/2024,390,South,14,4812.36,Retail,Wholesale,,,,,,
7071,10/29/2025,718,South,5,2157.65,Online,Wholesale,,,,,,
7072,9/12/2024,168,North,33,15280.65,Retail,Wholesale,,,,,,
7073,8/26/2025,364,South,21,8825.67,Distributor,Store,,,,,,
7074,1/27/2024,409,West,37,12389.08,Online,Store,,,,,,
7075,9/5/2025,82,South,6,403.56,Retail,E-Commerce,,,,,,
7076,4/1/2024,308,North,41,4504.26,Distributor,E-Commerce,,,,,,
7077,11/16/2024,527,East,82,20932.96,Online,E-Commerce,,,,,,
7078,4/18/2025,1000,North,55,15552.35,Online,E-Commerce,,,,,,
7079,5/6/2025,746,South,58,24150.04,Retail,E-Commerce,,,,,,
7080,9/1/2024,862,East,43,10584.45,Retail,E-Commerce,,,,,,
7081,4/5/2024,816,East,71,12104.79,Distributor,Store,,,,,,
7082,1/22/2025,847,South,11,2600.18,Online,Wholesale,,,,,,
7083,1/7/2025,289,North,7,2653.77,Retail,E-Commerce,,,,,,
7084,3/20/2024,652,West,69,12979.59,Retail,Wholesale,,,,,,
7085,7/3/2024,847,South,82,19152.74,Retail,Store,,,,,,
7086,10/11/2025,915,East,55,11893.75,Distributor,Store,,,,,,
7087,3/6/2024,820,North,17,7109.23,Retail,Wholesale,,,,,,
7088,10/14/2024,466,South,95,46594.65,Distributor,Store,,,,,,
7089,11/5/2024,894,South,87,6377.97,Online,Wholesale,,,,,,
7090,9/8/2025,696,South,15,6775.2,Distributor,E-Commerce,,,,,,
7091,12/13/2024,185,East,82,13773.54,Online,Wholesale,,,,,,
7092,3/16/2025,546,West,17,7194.91,Online,Wholesale,,,,,,
7093,1/3/2024,524,North,64,23174.4,Retail,Wholesale,,,,,,
7094,10/17/2024,342,North,92,23421.36,Retail,Wholesale,,,,,,
7095,9/20/2024,689,East,100,6952,Online,E-Commerce,,,,,,
7096,5/30/2025,384,South,95,18314.1,Online,Store,,,,,,
7097,2/23/2024,957,East,98,20148.8,Distributor,Store,,,,,,
7098,12/30/2025,61,West,45,3831.3,Online,E-Commerce,,,,,,
7099,11/8/2025,112,North,81,27548.91,Online,Wholesale,,,,,,
7100,12/23/2024,224,West,99,31317.66,Retail,Store,,,,,,
7101,9/1/2024,324,East,1,154.42,Distributor,Store,,,,,,
7102,8/21/2024,257,East,98,31180.66,Retail,Wholesale,,,,,,
7103,1/17/2024,689,North,89,17282.91,Retail,Wholesale,,,,,,
7104,6/17/2024,773,South,100,45996,Retail,Wholesale,,,,,,
7105,12/29/2024,574,West,7,3360.91,Retail,E-Commerce,,,,,,
7106,12/16/2024,28,North,88,11882.64,Retail,Store,,,,,,
7107,10/11/2025,215,South,94,36999.34,Online,Wholesale,,,,,,
7108,6/11/2024,916,East,50,5699,Online,Store,,,,,,
7109,12/27/2025,962,West,48,17668.32,Retail,Wholesale,,,,,,
7110,11/4/2024,394,East,78,21373.56,Online,Store,,,,,,
7111,7/13/2025,830,South,89,13246.76,Online,E-Commerce,,,,,,
7112,9/8/2025,213,North,75,29835,Retail,Wholesale,,,,,,
7113,11/29/2025,553,East,45,3858.75,Distributor,Wholesale,,,,,,
7114,3/26/2025,805,North,68,31586.68,Online,Wholesale,,,,,,
7115,12/14/2024,890,South,62,8125.1,Online,Store,,,,,,
7116,6/14/2025,875,North,26,1441.7,Online,Wholesale,,,,,,
7117,7/29/2025,647,East,56,23303.28,Distributor,Wholesale,,,,,,
7118,12/9/2025,462,East,94,5450.12,Distributor,Store,,,,,,
7119,6/10/2024,765,West,86,16659.92,Online,Store,,,,,,
7120,1/4/2024,459,North,27,12433.23,Online,Wholesale,,,,,,
7121,6/3/2025,463,East,58,12209.58,Retail,Wholesale,,,,,,
7122,7/19/2025,36,West,5,1745.2,Distributor,Wholesale,,,,,,
7123,5/9/2024,813,North,6,980.64,Distributor,Store,,,,,,
7124,8/1/2024,409,East,75,4454.25,Online,Store,,,,,,
7125,5/6/2025,172,North,64,8675.84,Retail,Store,,,,,,
7126,10/6/2025,798,East,33,13896.63,Retail,Wholesale,,,,,,
7127,5/4/2025,588,West,31,10414.45,Retail,Wholesale,,,,,,
7128,10/30/2025,1,North,80,30964,Retail,E-Commerce,,,,,,
7129,2/29/2024,408,West,97,13399.58,Retail,Wholesale,,,,,,
7130,11/28/2025,405,East,84,6922.44,Retail,Store,,,,,,
7131,3/25/2024,402,West,82,32757.36,Online,Store,,,,,,
7132,10/8/2024,30,West,62,4949.46,Online,Wholesale,,,,,,
7133,8/13/2024,350,West,45,5954.85,Distributor,E-Commerce,,,,,,
7134,12/18/2025,254,North,91,5571.02,Online,E-Commerce,,,,,,
7135,1/12/2024,755,West,84,4394.88,Retail,Wholesale,,,,,,
7136,6/21/2025,339,South,29,3778.99,Online,E-Commerce,,,,,,
7137,3/1/2024,827,West,64,11701.76,Distributor,Wholesale,,,,,,
7138,12/13/2025,39,West,35,5070.1,Retail,Store,,,,,,
7139,5/31/2024,241,North,72,31377.6,Distributor,Store,,,,,,
7140,5/23/2024,308,West,28,3046.96,Online,Store,,,,,,
7141,10/14/2024,390,North,61,6225.66,Distributor,E-Commerce,,,,,,
7142,3/16/2025,243,West,59,28422.07,Distributor,Wholesale,,,,,,
7143,6/28/2025,262,North,80,9922.4,Online,E-Commerce,,,,,,
7144,2/10/2024,826,North,8,2052.88,Online,Wholesale,,,,,,
7145,9/20/2024,967,North,61,20086.69,Online,E-Commerce,,,,,,
7146,11/2/2025,753,East,13,3318.25,Distributor,Store,,,,,,
7147,4/21/2025,439,East,82,36198.9,Online,Wholesale,,,,,,
7148,1/14/2025,461,North,59,23031.24,Retail,Wholesale,,,,,,
7149,8/18/2024,892,East,52,17305.08,Online,Wholesale,,,,,,
7150,10/13/2024,618,North,99,26743.86,Retail,Wholesale,,,,,,
7151,9/24/2025,859,South,92,30221.08,Online,Store,,,,,,
7152,6/25/2025,874,West,37,10839.89,Distributor,E-Commerce,,,,,,
7153,8/10/2024,5,East,99,6864.66,Distributor,E-Commerce,,,,,,
7154,7/17/2024,26,East,34,15117.76,Online,Wholesale,,,,,,
7155,6/27/2024,870,North,4,1617.56,Retail,E-Commerce,,,,,,
7156,6/6/2024,480,East,51,24420.33,Distributor,Store,,,,,,
7157,4/2/2025,726,West,45,6346.8,Distributor,Wholesale,,,,,,
7158,4/1/2024,143,East,55,7967.85,Retail,E-Commerce,,,,,,
7159,4/27/2025,650,South,19,7962.71,Retail,E-Commerce,,,,,,
7160,12/23/2024,487,South,65,8042.45,Distributor,E-Commerce,,,,,,
7161,12/2/2025,558,North,32,14064.32,Online,Store,,,,,,
7162,7/20/2025,14,West,82,40595.74,Online,E-Commerce,,,,,,
7163,4/19/2024,515,North,22,8740.6,Distributor,Store,,,,,,
7164,12/19/2025,327,West,30,2310.9,Distributor,E-Commerce,,,,,,
7165,4/4/2024,110,West,13,1431.17,Online,E-Commerce,,,,,,
7166,1/1/2024,98,West,73,21086.78,Distributor,Store,,,,,,
7167,8/26/2024,342,South,48,5179.68,Distributor,Store,,,,,,
7168,7/25/2024,75,North,84,21270.48,Distributor,E-Commerce,,,,,,
7169,2/8/2025,661,West,69,16192.92,Distributor,Store,,,,,,
7170,11/10/2024,908,South,13,2351.31,Distributor,Wholesale,,,,,,
7171,11/14/2024,344,South,55,16344.35,Online,Store,,,,,,
7172,10/25/2024,326,West,24,4902.24,Distributor,Store,,,,,,
7173,7/5/2025,656,West,75,31917.75,Online,Store,,,,,,
7174,8/14/2024,383,North,88,37253.04,Distributor,Wholesale,,,,,,
7175,1/30/2025,165,South,5,755.25,Online,Store,,,,,,
7176,1/31/2024,742,North,13,2200.51,Online,Store,,,,,,
7177,12/30/2025,696,West,83,40239.23,Online,E-Commerce,,,,,,
7178,12/25/2024,100,West,83,41335.66,Online,Wholesale,,,,,,
7179,10/8/2025,229,North,95,14262.35,Online,Store,,,,,,
7180,5/14/2025,735,West,63,7429.59,Retail,Wholesale,,,,,,
7181,4/3/2024,658,East,47,15856.86,Online,Wholesale,,,,,,
7182,10/6/2025,797,East,30,4606.5,Retail,Store,,,,,,
7183,5/8/2024,836,North,97,47979.11,Distributor,E-Commerce,,,,,,
7184,7/14/2025,90,East,95,37408.15,Online,Wholesale,,,,,,
7185,2/22/2025,849,South,51,3779.61,Retail,Wholesale,,,,,,
7186,7/1/2025,86,South,8,1664.88,Distributor,E-Commerce,,,,,,
7187,10/7/2024,256,East,73,10378.41,Distributor,Wholesale,,,,,,
7188,3/3/2024,535,West,89,44349.59,Distributor,Wholesale,,,,,,
7189,10/6/2025,255,East,97,47013.96,Distributor,E-Commerce,,,,,,
7190,10/28/2024,721,West,90,15054.3,Distributor,Store,,,,,,
7191,5/27/2024,503,East,13,5334.29,Retail,E-Commerce,,,,,,
7192,9/24/2025,309,South,53,9472.16,Online,Wholesale,,,,,,
7193,7/24/2024,242,East,18,4065.84,Online,Store,,,,,,
7194,1/25/2024,654,South,78,29144.7,Online,Store,,,,,,
7195,4/16/2024,574,North,54,19030.14,Online,Store,,,,,,
7196,12/22/2024,159,West,34,9751.2,Retail,Store,,,,,,
7197,5/3/2025,883,South,27,4062.42,Distributor,Wholesale,,,,,,
7198,4/8/2024,974,West,17,5978.56,Distributor,Store,,,,,,
7199,8/16/2024,817,North,35,1860.6,Online,Store,,,,,,
7200,9/15/2024,479,West,34,15776.34,Distributor,Wholesale,,,,,,
7201,7/5/2024,411,West,99,10699.92,Online,Store,,,,,,
7202,4/27/2024,69,West,53,16786.16,Distributor,E-Commerce,,,,,,
7203,4/17/2025,705,South,14,2259.46,Online,Wholesale,,,,,,
7204,10/31/2024,466,North,42,7024.5,Online,Wholesale,,,,,,
7205,11/30/2024,363,West,1,331.53,Distributor,Wholesale,,,,,,
7206,12/6/2024,45,West,91,26112.45,Distributor,Store,,,,,,
7207,11/15/2024,306,North,69,17721.27,Retail,Wholesale,,,,,,
7208,11/13/2025,468,West,32,3312.64,Retail,Store,,,,,,
7209,7/2/2025,359,East,99,15413.31,Online,E-Commerce,,,,,,
7210,10/14/2025,372,South,17,7889.19,Distributor,Wholesale,,,,,,
7211,7/3/2025,16,South,16,3585.76,Distributor,E-Commerce,,,,,,
7212,11/12/2024,717,East,14,3769.36,Distributor,Store,,,,,,
7213,4/19/2024,661,North,34,3210.28,Retail,Wholesale,,,,,,
7214,4/12/2024,474,South,38,13418.18,Online,Wholesale,,,,,,
7215,11/7/2025,645,South,88,39516.4,Online,Wholesale,,,,,,
7216,10/29/2025,321,East,31,14671.99,Distributor,Wholesale,,,,,,
7217,12/28/2025,138,West,2,706.78,Distributor,E-Commerce,,,,,,
7218,5/18/2024,715,North,57,27977.88,Distributor,Store,,,,,,
7219,10/24/2025,200,North,65,32371.3,Online,E-Commerce,,,,,,
7220,11/28/2025,500,East,58,10254.4,Retail,Wholesale,,,,,,
7221,1/3/2024,813,South,85,11605.05,Retail,Wholesale,,,,,,
7222,10/12/2025,268,North,6,2628,Online,Wholesale,,,,,,
7223,2/2/2025,303,North,42,12605.46,Retail,Wholesale,,,,,,
7224,8/1/2025,258,East,32,8289.92,Retail,Store,,,,,,
7225,10/17/2025,990,South,41,12291.39,Online,E-Commerce,,,,,,
7226,6/21/2024,395,East,31,9224.36,Distributor,E-Commerce,,,,,,
7227,2/27/2025,568,North,6,2966.4,Distributor,Wholesale,,,,,,
7228,7/10/2025,124,North,4,1404.44,Retail,Wholesale,,,,,,
7229,9/10/2024,951,South,1,50.21,Distributor,Wholesale,,,,,,
7230,6/6/2024,887,West,70,34120.1,Online,E-Commerce,,,,,,
7231,11/2/2025,931,South,81,9684.36,Retail,Store,,,,,,
7232,3/13/2024,556,North,8,3946.16,Distributor,Wholesale,,,,,,
7233,6/23/2024,725,West,22,3130.16,Distributor,Wholesale,,,,,,
7234,2/4/2025,276,North,22,2217.16,Distributor,Wholesale,,,,,,
7235,3/10/2024,61,West,75,37234.5,Retail,Wholesale,,,,,,
7236,5/9/2024,635,South,59,22433.57,Online,Wholesale,,,,,,
7237,11/11/2024,419,South,20,6959.8,Distributor,Wholesale,,,,,,
7238,8/31/2024,721,West,40,12507.6,Retail,Wholesale,,,,,,
7239,8/19/2025,840,West,99,44850.96,Online,Wholesale,,,,,,
7240,10/2/2024,624,North,79,15461.09,Retail,Wholesale,,,,,,
7241,5/24/2024,236,South,99,39425.76,Distributor,Store,,,,,,
7242,6/21/2025,866,South,65,13442,Online,Wholesale,,,,,,
7243,8/14/2024,221,North,34,7820,Distributor,E-Commerce,,,,,,
7244,11/9/2025,329,West,77,4776.31,Distributor,E-Commerce,,,,,,
7245,1/19/2024,602,West,90,30267.9,Retail,Store,,,,,,
7246,8/22/2025,59,East,77,27039.32,Retail,Store,,,,,,
7247,4/24/2025,675,South,73,14416.77,Online,E-Commerce,,,,,,
7248,7/10/2024,939,North,60,19086.6,Distributor,Store,,,,,,
7249,9/26/2024,73,North,70,6047.3,Distributor,Wholesale,,,,,,
7250,6/14/2024,802,East,66,11602.8,Online,Wholesale,,,,,,
7251,5/10/2025,44,North,35,10993.85,Online,E-Commerce,,,,,,
7252,3/6/2025,799,West,24,7168.32,Distributor,Wholesale,,,,,,
7253,7/7/2025,506,South,3,1473.06,Retail,E-Commerce,,,,,,
7254,7/24/2025,365,West,82,28527.8,Retail,E-Commerce,,,,,,
7255,8/6/2025,216,East,64,11414.4,Distributor,Store,,,,,,
7256,12/3/2025,632,South,19,6572.48,Distributor,Store,,,,,,
7257,12/15/2025,652,West,98,21376.74,Online,E-Commerce,,,,,,
7258,12/20/2025,435,North,89,26367.14,Retail,E-Commerce,,,,,,
7259,12/13/2024,114,South,89,30615.11,Retail,Store,,,,,,
7260,6/5/2024,301,East,35,12833.45,Distributor,Wholesale,,,,,,
7261,2/8/2024,934,East,1,110.94,Retail,Wholesale,,,,,,
7262,12/10/2025,667,West,6,1361.52,Retail,Store,,,,,,
7263,12/12/2025,52,East,35,14052.5,Distributor,Wholesale,,,,,,
7264,5/11/2025,546,West,21,8965.74,Distributor,Store,,,,,,
7265,4/14/2025,920,North,50,7963.5,Online,Wholesale,,,,,,
7266,8/5/2024,686,North,43,10653.68,Online,E-Commerce,,,,,,
7267,11/21/2025,708,West,8,533.04,Retail,Store,,,,,,
7268,10/18/2025,789,North,59,11111.47,Online,E-Commerce,,,,,,
7269,9/27/2024,695,South,100,11058,Retail,E-Commerce,,,,,,
7270,1/16/2024,578,West,41,16459.04,Distributor,Store,,,,,,
7271,9/12/2024,846,West,28,13799.52,Online,Wholesale,,,,,,
7272,7/10/2024,388,East,65,28082.6,Distributor,Store,,,,,,
7273,12/31/2024,522,West,45,5060.25,Online,Store,,,,,,
7274,1/28/2025,743,West,70,14842.8,Distributor,Store,,,,,,
7275,5/27/2025,674,West,62,17751.22,Distributor,Wholesale,,,,,,
7276,4/29/2025,53,North,15,2263.05,Retail,Store,,,,,,
7277,12/26/2024,272,East,34,7899.56,Retail,E-Commerce,,,,,,
7278,10/19/2024,358,South,57,18796.89,Online,Store,,,,,,
7279,10/12/2025,294,East,81,39617.1,Distributor,E-Commerce,,,,,,
7280,10/20/2024,319,East,16,5764,Retail,Store,,,,,,
7281,11/13/2025,784,South,96,21459.84,Distributor,E-Commerce,,,,,,
7282,3/13/2025,665,North,78,35823.84,Retail,Wholesale,,,,,,
7283,4/16/2024,124,South,76,17271.76,Online,Wholesale,,,,,,
7284,3/27/2025,357,East,47,16202.31,Online,Store,,,,,,
7285,6/16/2024,962,North,23,7099.87,Online,E-Commerce,,,,,,
7286,9/9/2024,79,West,83,9818.07,Distributor,Wholesale,,,,,,
7287,3/30/2024,882,North,11,3123.01,Online,Wholesale,,,,,,
7288,1/21/2025,472,East,57,20731.47,Retail,Store,,,,,,
7289,2/22/2024,996,North,34,10046.32,Online,Wholesale,,,,,,
7290,12/5/2024,102,East,78,9349.08,Retail,Wholesale,,,,,,
7291,3/1/2025,482,East,74,29329.16,Online,E-Commerce,,,,,,
7292,10/13/2025,400,South,40,15960,Online,Wholesale,,,,,,
7293,3/3/2025,756,North,11,2485.23,Online,Wholesale,,,,,,
7294,11/12/2025,393,East,62,25564.46,Online,Store,,,,,,
7295,6/20/2025,300,South,87,6532.83,Retail,Wholesale,,,,,,
7296,2/28/2025,744,North,82,15836.66,Online,Store,,,,,,
7297,7/31/2025,808,North,95,6301.35,Distributor,E-Commerce,,,,,,
7298,11/10/2025,430,North,9,993.33,Distributor,Store,,,,,,
7299,12/14/2025,144,East,63,11632.32,Distributor,Wholesale,,,,,,
7300,1/11/2025,966,West,69,27125.97,Distributor,Wholesale,,,,,,
7301,11/24/2024,861,North,48,14610.24,Online,E-Commerce,,,,,,
7302,3/1/2025,36,West,67,6077.57,Online,E-Commerce,,,,,,
7303,4/6/2025,533,South,27,2676.78,Distributor,Wholesale,,,,,,
7304,11/10/2024,242,East,14,1777.58,Distributor,Wholesale,,,,,,
7305,6/25/2024,379,North,26,3364.4,Online,E-Commerce,,,,,,
7306,10/22/2024,512,North,45,8714.7,Retail,Store,,,,,,
7307,7/2/2024,790,South,90,23341.5,Distributor,E-Commerce,,,,,,
7308,10/16/2024,842,West,77,8200.5,Retail,E-Commerce,,,,,,
7309,5/22/2025,211,North,90,6715.8,Distributor,Store,,,,,,
7310,10/11/2025,762,North,5,541.85,Retail,Store,,,,,,
7311,1/3/2024,497,West,100,33409,Retail,Store,,,,,,
7312,10/7/2024,697,West,27,3872.61,Retail,E-Commerce,,,,,,
7313,10/27/2025,984,South,96,21015.36,Retail,Wholesale,,,,,,
7314,1/10/2025,728,West,51,8923.98,Online,E-Commerce,,,,,,
7315,8/29/2025,508,North,71,24764.09,Retail,Store,,,,,,
7316,6/3/2024,740,North,13,2755.87,Distributor,Wholesale,,,,,,
7317,10/17/2025,360,North,94,14334.06,Distributor,E-Commerce,,,,,,
7318,10/27/2025,946,East,26,9122.1,Retail,Store,,,,,,
7319,11/5/2025,174,West,40,11647.6,Retail,Wholesale,,,,,,
7320,5/25/2024,342,East,93,46152.18,Online,Store,,,,,,
7321,6/6/2024,913,East,22,3639.02,Online,Store,,,,,,
7322,8/30/2024,917,North,6,2362.38,Retail,E-Commerce,,,,,,
7323,9/19/2025,375,South,3,155.76,Distributor,Store,,,,,,
7324,10/11/2025,53,West,22,3043.48,Retail,Store,,,,,,
7325,3/4/2025,681,South,72,29348.64,Retail,Store,,,,,,
7326,1/9/2025,522,East,46,10618.18,Online,Wholesale,,,,,,
7327,3/5/2024,570,East,68,26966.08,Retail,Wholesale,,,,,,
7328,7/31/2025,543,West,100,24744,Online,Wholesale,,,,,,
7329,2/13/2024,734,East,6,2660.4,Distributor,Wholesale,,,,,,
7330,8/1/2024,4,West,26,11917.1,Online,Wholesale,,,,,,
7331,5/8/2024,1,East,52,17334.2,Retail,Store,,,,,,
7332,9/14/2024,380,North,59,26433.18,Retail,Store,,,,,,
7333,11/18/2024,696,West,2,399.84,Distributor,Store,,,,,,
7334,6/12/2025,650,North,77,30368.8,Online,Store,,,,,,
7335,11/26/2024,889,West,69,32429.31,Online,Wholesale,,,,,,
7336,12/30/2025,174,East,18,2226.78,Retail,E-Commerce,,,,,,
7337,9/15/2024,409,South,31,1802.96,Online,E-Commerce,,,,,,
7338,8/10/2025,847,West,14,6164.62,Online,Store,,,,,,
7339,4/13/2024,391,South,95,40990.6,Distributor,Wholesale,,,,,,
7340,3/21/2024,823,North,98,34519.52,Distributor,Wholesale,,,,,,
7341,5/30/2024,158,West,7,3424.12,Retail,E-Commerce,,,,,,
7342,5/27/2024,422,North,28,3387.16,Distributor,E-Commerce,,,,,,
7343,5/14/2024,338,East,82,14710.8,Retail,E-Commerce,,,,,,
7344,9/24/2024,175,East,95,30170.1,Retail,E-Commerce,,,,,,
7345,6/1/2024,793,North,30,10833.3,Retail,E-Commerce,,,,,,
7346,4/8/2024,540,South,25,2706,Online,Wholesale,,,,,,
7347,11/19/2025,242,East,21,3551.94,Retail,Wholesale,,,,,,
7348,8/23/2025,732,South,63,19229.49,Distributor,E-Commerce,,,,,,
7349,6/14/2024,390,North,78,15227.16,Online,Store,,,,,,
7350,2/24/2025,916,East,24,7554.48,Distributor,Wholesale,,,,,,
7351,5/14/2025,922,West,49,8753.36,Distributor,Wholesale,,,,,,
7352,1/6/2025,927,East,28,6137.04,Retail,Wholesale,,,,,,
7353,7/12/2024,41,North,1,338.87,Distributor,E-Commerce,,,,,,
7354,8/31/2024,497,South,49,3657.36,Retail,Wholesale,,,,,,
7355,12/8/2024,742,South,55,14379.75,Distributor,E-Commerce,,,,,,
7356,5/16/2025,800,South,96,45084.48,Distributor,E-Commerce,,,,,,
7357,8/24/2025,832,West,19,3442.23,Online,Store,,,,,,
7358,4/10/2025,760,South,26,7663.5,Online,Store,,,,,,
7359,7/17/2024,287,West,65,7818.85,Retail,Wholesale,,,,,,
7360,6/12/2024,165,South,22,2942.06,Retail,Wholesale,,,,,,
7361,3/25/2024,951,East,26,7151.3,Retail,Wholesale,,,,,,
7362,6/16/2024,29,West,28,5656.84,Retail,Store,,,,,,
7363,11/28/2025,883,East,4,1588.52,Retail,Wholesale,,,,,,
7364,12/4/2025,307,North,13,6492.2,Retail,Store,,,,,,
7365,12/12/2024,159,East,21,2803.29,Distributor,Store,,,,,,
7366,3/29/2025,682,South,87,5379.21,Online,Wholesale,,,,,,
7367,8/20/2024,36,East,90,30586.5,Distributor,E-Commerce,,,,,,
7368,12/11/2025,202,West,79,28535.59,Distributor,E-Commerce,,,,,,
7369,12/26/2024,567,South,26,11351.08,Retail,Wholesale,,,,,,
7370,6/18/2025,966,East,58,16170.98,Online,E-Commerce,,,,,,
7371,9/16/2025,781,North,3,609.48,Online,Wholesale,,,,,,
