Inventory_ID,Product_ID,Warehouse_ID,Stock_Quantity,Reorder_Level,Safety_Stock,Last_Updated,,,,,,,
2901,929,29,4260,863,281,3/9/2026,,,,,,,
2902,630,17,2526,923,313,5/5/2026,,,,,,,
2903,764,10,3066,576,385,3/18/2026,,,,,,,
2904,16,10,2145,302,296,3/10/2026,,,,,,,
2905,685,3,1591,219,447,4/13/2026,,,,,,,
2906,147,12,3929,561,276,5/3/2026,,,,,,,
2907,314,6,3808,764,389,4/19/2026,,,,,,,
2908,523,14,3951,848,477,3/11/2026,,,,,,,
2909,993,8,1778,396,112,3/9/2026,,,,,,,
2910,724,9,1032,742,285,3/6/2026,,,,,,,
2911,172,27,4420,788,342,5/8/2026,,,,,,,
2912,755,23,1448,188,120,2/17/2026,,,,,,,
2913,786,18,3734,504,368,3/7/2026,,,,,,,
2914,252,15,2626,929,297,3/4/2026,,,,,,,
2915,318,13,751,828,392,3/29/2026,,,,,,,
2916,239,28,73,304,280,5/5/2026,,,,,,,
2917,479,19,1669,575,323,4/29/2026,,,,,,,
2918,979,21,574,301,204,3/20/2026,,,,,,,
2919,901,22,2770,224,87,3/14/2026,,,,,,,
2920,134,7,2679,619,118,3/1/2026,,,,,,,
2921,318,9,4112,565,450,2/28/2026,,,,,,,
2922,314,20,4465,307,497,5/8/2026,,,,,,,
2923,868,13,2457,511,78,2/27/2026,,,,,,,
2924,363,3,4445,335,471,2/12/2026,,,,,,,
2925,188,27,4980,237,82,4/5/2026,,,,,,,
2926,774,25,4407,262,94,4/26/2026,,,,,,,
2927,780,5,359,483,453,4/6/2026,,,,,,,
2928,724,4,874,146,496,3/30/2026,,,,,,,
2929,809,26,2025,518,92,5/6/2026,,,,,,,
2930,226,2,2438,840,301,4/30/2026,,,,,,,
2931,440,19,3713,241,472,3/13/2026,,,,,,,
2932,376,27,4843,827,269,4/19/2026,,,,,,,
2933,755,20,4429,513,421,4/30/2026,,,,,,,
2934,409,1,1189,725,145,4/15/2026,,,,,,,
2935,968,14,1458,582,109,3/27/2026,,,,,,,
2936,987,2,3799,557,112,4/2/2026,,,,,,,
2937,290,26,3219,157,143,2/22/2026,,,,,,,
2938,801,13,2254,981,355,5/8/2026,,,,,,,
2939,191,22,1774,473,106,4/7/2026,,,,,,,
2940,199,10,2981,759,244,2/16/2026,,,,,,,
2941,782,20,679,363,335,4/9/2026,,,,,,,
2942,66,27,1681,780,57,3/19/2026,,,,,,,
2943,617,25,1917,523,193,3/8/2026,,,,,,,
2944,423,26,1351,424,218,3/27/2026,,,,,,,
2945,133,17,3347,349,236,4/23/2026,,,,,,,
2946,799,19,1748,687,354,5/7/2026,,,,,,,
2947,348,14,4859,695,343,4/27/2026,,,,,,,
2948,858,11,1314,159,280,4/19/2026,,,,,,,
2949,862,17,3189,117,250,3/26/2026,,,,,,,
2950,929,1,153,814,317,4/15/2026,,,,,,,
2951,81,4,4751,207,423,2/28/2026,,,,,,,
2952,985,30,4107,655,60,5/11/2026,,,,,,,
2953,980,12,4179,294,455,4/24/2026,,,,,,,
2954,122,16,4077,895,385,3/8/2026,,,,,,,
2955,862,29,3002,768,64,2/13/2026,,,,,,,
2956,230,28,1994,534,56,5/11/2026,,,,,,,
2957,259,28,4518,895,276,3/18/2026,,,,,,,
2958,777,22,998,487,448,3/25/2026,,,,,,,
2959,975,17,3094,841,170,3/27/2026,,,,,,,
2960,458,27,1522,426,348,4/29/2026,,,,,,,
2961,174,6,2577,236,307,3/8/2026,,,,,,,
2962,634,23,4543,538,354,3/16/2026,,,,,,,
2963,863,21,1135,222,127,4/30/2026,,,,,,,
2964,345,23,4584,142,223,2/12/2026,,,,,,,
2965,863,22,2343,657,71,4/30/2026,,,,,,,
2966,938,12,3278,585,344,5/11/2026,,,,,,,
2967,714,4,972,440,422,3/8/2026,,,,,,,
2968,244,2,751,471,220,2/21/2026,,,,,,,
2969,253,26,62,609,70,3/10/2026,,,,,,,
2970,238,12,4785,856,217,2/20/2026,,,,,,,
2971,229,2,744,826,255,5/5/2026,,,,,,,
2972,651,27,2067,201,417,4/3/2026,,,,,,,
2973,792,12,2210,348,127,4/18/2026,,,,,,,
2974,535,24,1325,766,360,4/19/2026,,,,,,,
2975,287,29,2384,549,439,5/5/2026,,,,,,,
2976,962,17,1421,831,50,2/11/2026,,,,,,,
2977,905,2,537,524,459,4/26/2026,,,,,,,
2978,968,13,1322,970,251,3/9/2026,,,,,,,
2979,352,11,2070,626,467,3/18/2026,,,,,,,
2980,363,29,316,544,384,3/9/2026,,,,,,,
2981,283,27,2174,230,385,3/19/2026,,,,,,,
2982,533,10,1146,884,401,3/15/2026,,,,,,,
2983,379,20,1590,926,388,5/9/2026,,,,,,,
2984,589,25,2865,998,56,4/28/2026,,,,,,,
2985,620,8,2817,399,430,4/30/2026,,,,,,,
2986,305,21,2082,715,83,3/8/2026,,,,,,,
2987,471,23,3358,662,423,3/14/2026,,,,,,,
2988,125,15,2106,586,239,3/27/2026,,,,,,,
2989,276,28,109,271,492,4/16/2026,,,,,,,
2990,682,8,1061,858,452,4/21/2026,,,,,,,
2991,347,15,2366,696,106,4/8/2026,,,,,,,
2992,605,25,2622,313,55,4/4/2026,,,,,,,
2993,439,2,4738,580,153,3/16/2026,,,,,,,
2994,753,26,2799,213,392,4/20/2026,,,,,,,
2995,755,7,3337,596,459,3/1/2026,,,,,,,
2996,641,13,1145,432,323,3/23/2026,,,,,,,
2997,778,11,4041,961,80,3/13/2026,,,,,,,
2998,457,6,3441,152,407,4/2/2026,,,,,,,
2999,212,10,4980,617,447,3/31/2026,,,,,,,
3000,951,14,781,733,357,3/20/2026,,,,,,,
3001,26,14,1203,575,105,4/29/2026,,,,,,,
3002,347,7,1447,701,205,2/16/2026,,,,,,,
3003,71,25,564,863,60,3/17/2026,,,,,,,
3004,15,25,4004,521,443,3/16/2026,,,,,,,
3005,439,26,2304,281,191,5/3/2026,,,,,,,
3006,117,29,3360,190,298,3/5/2026,,,,,,,
3007,419,23,903,716,225,5/7/2026,,,,,,,
3008,307,20,1959,900,66,2/26/2026,,,,,,,
3009,7,26,769,188,85,2/22/2026,,,,,,,
3010,443,15,4828,597,341,4/4/2026,,,,,,,
3011,562,5,1017,896,215,2/28/2026,,,,,,,
3012,897,17,3840,656,317,3/19/2026,,,,,,,
3013,253,24,4597,550,447,3/28/2026,,,,,,,
3014,628,29,2432,446,196,2/17/2026,,,,,,,
3015,964,7,813,164,256,5/8/2026,,,,,,,
3016,959,12,3194,631,381,2/17/2026,,,,,,,
3017,67,27,1852,529,140,3/4/2026,,,,,,,
3018,411,30,1818,605,73,4/27/2026,,,,,,,
3019,339,28,1665,404,333,4/7/2026,,,,,,,
3020,512,9,1231,238,353,2/11/2026,,,,,,,
3021,1,5,3226,182,265,4/25/2026,,,,,,,
3022,124,10,1306,793,454,3/31/2026,,,,,,,
3023,50,14,795,231,94,4/14/2026,,,,,,,
3024,4,11,4087,683,348,2/26/2026,,,,,,,
3025,595,16,2539,718,133,3/25/2026,,,,,,,
3026,14,16,1301,504,192,3/23/2026,,,,,,,
3027,946,6,1676,859,182,2/11/2026,,,,,,,
3028,551,17,2142,948,170,4/5/2026,,,,,,,
3029,688,14,4390,838,66,5/7/2026,,,,,,,
3030,157,14,1234,718,468,4/30/2026,,,,,,,
3031,991,5,2989,767,264,3/26/2026,,,,,,,
3032,679,30,3437,349,423,3/16/2026,,,,,,,
3033,396,13,3725,870,494,5/8/2026,,,,,,,
3034,459,13,452,180,327,4/17/2026,,,,,,,
3035,617,12,4580,646,274,3/15/2026,,,,,,,
3036,779,25,4574,377,483,3/21/2026,,,,,,,
3037,457,20,303,285,151,5/5/2026,,,,,,,
3038,929,10,2432,813,183,3/20/2026,,,,,,,
3039,130,27,3934,863,411,4/26/2026,,,,,,,
3040,684,10,4336,818,277,5/1/2026,,,,,,,
3041,317,17,986,109,319,4/24/2026,,,,,,,
3042,212,7,858,856,380,5/10/2026,,,,,,,
3043,961,25,1943,962,330,2/12/2026,,,,,,,
3044,738,4,2522,929,105,4/26/2026,,,,,,,
3045,943,28,3510,401,472,4/20/2026,,,,,,,
3046,948,27,4029,781,301,4/4/2026,,,,,,,
3047,52,26,4247,638,364,4/16/2026,,,,,,,
3048,892,28,2427,969,296,2/11/2026,,,,,,,
3049,174,24,2724,442,385,3/29/2026,,,,,,,
3050,219,17,1519,633,314,4/10/2026,,,,,,,
3051,938,4,3575,742,159,2/21/2026,,,,,,,
3052,710,5,2924,187,485,4/2/2026,,,,,,,
3053,992,17,3600,819,391,4/29/2026,,,,,,,
3054,812,8,1965,896,309,2/16/2026,,,,,,,
3055,370,11,2401,358,275,4/19/2026,,,,,,,
3056,74,20,2711,138,304,4/16/2026,,,,,,,
3057,365,21,4069,926,210,3/7/2026,,,,,,,
3058,290,11,2286,372,320,3/4/2026,,,,,,,
3059,846,23,3787,398,455,4/11/2026,,,,,,,
3060,528,7,327,101,189,4/16/2026,,,,,,,
3061,187,2,915,501,133,5/6/2026,,,,,,,
3062,955,7,4779,697,241,2/21/2026,,,,,,,
3063,545,29,462,603,431,4/18/2026,,,,,,,
3064,76,10,1124,483,336,3/2/2026,,,,,,,
3065,241,12,3693,729,81,4/24/2026,,,,,,,
3066,390,26,739,226,253,4/16/2026,,,,,,,
3067,474,18,2816,980,255,2/25/2026,,,,,,,
3068,13,7,2780,480,292,5/11/2026,,,,,,,
3069,653,26,136,281,404,3/1/2026,,,,,,,
3070,331,25,3451,648,465,4/11/2026,,,,,,,
3071,852,5,3424,109,220,4/5/2026,,,,,,,
3072,83,23,2782,856,207,5/10/2026,,,,,,,
3073,233,22,1902,688,240,4/22/2026,,,,,,,
3074,692,21,3449,156,499,3/9/2026,,,,,,,
3075,120,13,3493,405,460,4/6/2026,,,,,,,
3076,485,18,4071,445,402,5/10/2026,,,,,,,
3077,156,4,4873,693,304,3/22/2026,,,,,,,
3078,133,2,531,443,418,3/28/2026,,,,,,,
3079,590,7,242,989,183,2/22/2026,,,,,,,
3080,856,30,3845,186,286,2/15/2026,,,,,,,
3081,874,7,337,605,263,2/15/2026,,,,,,,
3082,753,25,64,768,338,3/8/2026,,,,,,,
3083,838,1,2035,429,161,5/5/2026,,,,,,,
3084,149,18,776,369,329,4/13/2026,,,,,,,
3085,820,11,3210,343,465,3/21/2026,,,,,,,
3086,389,6,2560,592,73,5/5/2026,,,,,,,
3087,826,10,2565,662,266,4/2/2026,,,,,,,
3088,950,1,1942,353,315,2/19/2026,,,,,,,
3089,255,27,4484,424,481,4/2/2026,,,,,,,
3090,862,27,2019,945,250,3/16/2026,,,,,,,
3091,476,18,2498,727,68,4/3/2026,,,,,,,
3092,276,23,4270,403,175,4/5/2026,,,,,,,
3093,718,26,91,289,473,4/25/2026,,,,,,,
3094,573,23,4687,479,325,3/22/2026,,,,,,,
3095,713,11,4115,907,339,3/10/2026,,,,,,,
3096,928,4,184,426,486,4/17/2026,,,,,,,
3097,876,22,4252,251,281,2/21/2026,,,,,,,
3098,801,17,2411,518,349,3/30/2026,,,,,,,
3099,559,20,2917,455,399,3/2/2026,,,,,,,
3100,260,15,435,151,206,3/24/2026,,,,,,,
3101,216,23,4793,869,377,2/18/2026,,,,,,,
3102,369,11,2215,112,351,3/15/2026,,,,,,,
3103,752,1,82,413,343,4/6/2026,,,,,,,
3104,824,20,361,412,180,5/4/2026,,,,,,,
3105,247,26,2647,399,467,3/17/2026,,,,,,,
3106,159,19,827,386,126,3/26/2026,,,,,,,
3107,203,20,4463,173,181,5/4/2026,,,,,,,
3108,666,23,1410,496,313,3/11/2026,,,,,,,
3109,51,19,201,138,276,2/11/2026,,,,,,,
3110,235,28,3273,413,188,3/23/2026,,,,,,,
3111,972,17,1712,842,352,4/28/2026,,,,,,,
3112,349,20,3921,720,101,3/17/2026,,,,,,,
3113,82,5,2528,394,364,2/22/2026,,,,,,,
3114,49,22,610,201,150,3/18/2026,,,,,,,
3115,606,23,1974,285,103,4/2/2026,,,,,,,
3116,211,14,1490,875,150,3/11/2026,,,,,,,
3117,807,30,4561,112,374,4/30/2026,,,,,,,
3118,463,4,883,607,323,3/17/2026,,,,,,,
3119,311,17,426,135,259,2/16/2026,,,,,,,
3120,743,5,1184,555,421,5/4/2026,,,,,,,
3121,287,28,2553,665,340,3/22/2026,,,,,,,
3122,302,22,4371,679,366,3/29/2026,,,,,,,
3123,821,28,3115,766,425,2/13/2026,,,,,,,
3124,595,16,2596,448,366,2/19/2026,,,,,,,
3125,156,15,2862,889,409,2/22/2026,,,,,,,
3126,728,9,55,637,275,4/24/2026,,,,,,,
3127,959,1,1966,208,205,2/24/2026,,,,,,,
3128,102,19,4249,212,62,2/18/2026,,,,,,,
3129,683,30,2924,951,317,4/23/2026,,,,,,,
3130,696,12,810,650,392,3/18/2026,,,,,,,
3131,859,29,3386,301,426,2/23/2026,,,,,,,
3132,257,2,1046,393,405,4/1/2026,,,,,,,
3133,808,27,1936,988,271,2/15/2026,,,,,,,
3134,304,21,3432,835,252,5/4/2026,,,,,,,
3135,197,1,2524,922,413,3/17/2026,,,,,,,
3136,201,22,2722,172,320,4/26/2026,,,,,,,
3137,237,18,3052,700,97,4/25/2026,,,,,,,
3138,576,22,1513,897,158,4/22/2026,,,,,,,
3139,253,6,1219,767,69,4/12/2026,,,,,,,
3140,461,11,4771,489,204,4/8/2026,,,,,,,
3141,813,11,4833,152,140,3/9/2026,,,,,,,
3142,101,9,1021,235,439,2/18/2026,,,,,,,
3143,676,9,2247,683,489,2/16/2026,,,,,,,
3144,55,22,4219,595,268,4/12/2026,,,,,,,
3145,609,2,149,303,428,4/5/2026,,,,,,,
3146,1,3,3608,245,329,4/22/2026,,,,,,,
3147,971,29,4677,835,435,3/19/2026,,,,,,,
3148,376,7,3417,367,478,3/28/2026,,,,,,,
3149,610,27,945,730,161,3/23/2026,,,,,,,
3150,486,18,3773,124,142,2/23/2026,,,,,,,
3151,257,19,4850,850,346,2/17/2026,,,,,,,
3152,943,15,3746,441,466,3/20/2026,,,,,,,
3153,921,10,2283,127,151,3/18/2026,,,,,,,
3154,118,5,4933,209,214,3/20/2026,,,,,,,
3155,286,20,4465,895,187,2/11/2026,,,,,,,
3156,865,2,1463,241,303,2/18/2026,,,,,,,
3157,942,17,1880,510,114,3/30/2026,,,,,,,
3158,529,27,4081,322,276,3/7/2026,,,,,,,
3159,967,21,1035,288,52,4/6/2026,,,,,,,
3160,738,15,311,974,122,5/6/2026,,,,,,,
3161,932,27,1346,117,309,3/18/2026,,,,,,,
3162,298,20,530,955,149,3/22/2026,,,,,,,
3163,426,21,4034,451,349,4/28/2026,,,,,,,
3164,162,23,4895,342,477,3/2/2026,,,,,,,
3165,668,20,4493,134,68,3/27/2026,,,,,,,
3166,958,30,898,845,171,3/3/2026,,,,,,,
3167,197,19,1487,361,182,4/10/2026,,,,,,,
3168,940,16,1055,391,119,5/10/2026,,,,,,,
3169,836,10,1618,247,138,3/8/2026,,,,,,,
3170,817,15,2923,634,336,4/2/2026,,,,,,,
3171,860,13,4559,496,76,3/27/2026,,,,,,,
3172,427,24,4922,436,326,2/21/2026,,,,,,,
3173,738,22,3795,397,393,5/6/2026,,,,,,,
3174,944,12,1780,298,266,3/24/2026,,,,,,,
3175,544,11,485,343,326,2/25/2026,,,,,,,
3176,898,6,1120,604,186,3/24/2026,,,,,,,
3177,555,14,1799,670,136,5/9/2026,,,,,,,
3178,913,16,216,553,360,5/10/2026,,,,,,,
3179,40,27,1974,201,459,5/6/2026,,,,,,,
3180,897,30,1951,298,139,3/4/2026,,,,,,,
3181,647,2,3852,647,148,4/4/2026,,,,,,,
3182,83,5,1498,497,325,3/6/2026,,,,,,,
3183,538,9,2103,500,265,3/7/2026,,,,,,,
3184,447,19,4981,289,283,4/27/2026,,,,,,,
3185,694,21,3746,161,420,4/7/2026,,,,,,,
3186,818,12,2933,240,232,2/25/2026,,,,,,,
3187,561,9,3865,616,83,3/4/2026,,,,,,,
3188,951,8,3100,874,497,3/21/2026,,,,,,,
3189,987,16,2465,204,233,4/16/2026,,,,,,,
3190,227,17,4428,712,466,4/24/2026,,,,,,,
3191,151,9,741,115,177,3/25/2026,,,,,,,
3192,554,2,4074,301,487,2/26/2026,,,,,,,
3193,653,16,346,742,84,4/1/2026,,,,,,,
3194,146,18,1829,321,72,4/25/2026,,,,,,,
3195,334,14,3247,626,394,4/24/2026,,,,,,,
3196,891,2,1377,740,50,4/18/2026,,,,,,,
3197,862,17,3450,742,277,5/8/2026,,,,,,,
3198,912,17,897,171,148,4/9/2026,,,,,,,
3199,466,13,3267,103,411,3/30/2026,,,,,,,
3200,113,29,3879,705,305,3/31/2026,,,,,,,
3201,59,21,1535,871,413,5/1/2026,,,,,,,
3202,706,22,91,657,468,4/14/2026,,,,,,,
3203,689,26,4693,653,426,4/14/2026,,,,,,,
3204,793,27,3784,194,260,4/26/2026,,,,,,,
3205,254,9,3951,531,364,3/12/2026,,,,,,,
3206,105,9,1231,276,364,3/15/2026,,,,,,,
3207,58,15,2819,565,320,3/27/2026,,,,,,,
3208,661,15,1101,607,419,4/24/2026,,,,,,,
3209,565,6,2867,324,378,3/24/2026,,,,,,,
3210,839,2,3980,1000,123,3/14/2026,,,,,,,
3211,990,28,3529,147,236,3/15/2026,,,,,,,
3212,916,28,4676,304,302,4/26/2026,,,,,,,
3213,880,17,3980,336,200,2/23/2026,,,,,,,
3214,714,23,892,398,227,4/4/2026,,,,,,,
3215,396,15,4011,190,232,3/8/2026,,,,,,,
3216,75,2,4469,165,349,3/22/2026,,,,,,,
3217,366,4,197,215,490,4/15/2026,,,,,,,
3218,19,8,1882,827,158,3/8/2026,,,,,,,
3219,5,18,220,242,332,2/27/2026,,,,,,,
3220,613,20,2658,692,283,2/27/2026,,,,,,,
3221,814,21,1316,365,299,5/10/2026,,,,,,,
3222,857,12,4030,883,450,3/23/2026,,,,,,,
3223,156,5,606,189,295,3/25/2026,,,,,,,
3224,812,17,4502,205,497,5/11/2026,,,,,,,
3225,46,2,69,916,462,3/15/2026,,,,,,,
3226,655,19,3451,462,102,2/24/2026,,,,,,,
3227,217,22,1457,181,326,4/1/2026,,,,,,,
3228,497,2,1102,566,315,5/8/2026,,,,,,,
3229,773,3,2904,892,491,4/7/2026,,,,,,,
3230,922,23,2527,908,181,3/9/2026,,,,,,,
3231,668,4,1516,229,94,2/16/2026,,,,,,,
3232,947,2,4131,859,456,3/18/2026,,,,,,,
3233,768,16,1460,285,468,3/26/2026,,,,,,,
3234,151,20,4638,330,308,4/16/2026,,,,,,,
3235,500,29,1697,528,334,3/9/2026,,,,,,,
3236,557,29,1411,177,358,2/19/2026,,,,,,,
3237,554,1,3567,893,212,3/3/2026,,,,,,,
3238,714,21,3963,811,175,4/26/2026,,,,,,,
3239,83,1,3189,449,226,3/12/2026,,,,,,,
3240,339,3,4304,343,348,3/19/2026,,,,,,,
3241,637,2,753,918,282,2/19/2026,,,,,,,
3242,560,13,4839,784,426,3/23/2026,,,,,,,
3243,27,19,1020,278,149,2/16/2026,,,,,,,
3244,166,3,522,782,71,5/2/2026,,,,,,,
3245,119,30,1575,909,413,3/23/2026,,,,,,,
3246,881,19,4749,388,365,2/21/2026,,,,,,,
3247,536,23,1072,102,91,3/14/2026,,,,,,,
3248,241,11,1805,863,192,4/9/2026,,,,,,,
3249,903,18,1984,436,142,5/5/2026,,,,,,,
3250,34,21,2196,874,413,3/14/2026,,,,,,,
3251,25,29,3085,356,426,3/8/2026,,,,,,,
3252,228,30,3418,376,353,5/5/2026,,,,,,,
3253,585,23,2927,562,390,3/8/2026,,,,,,,
3254,757,25,1280,752,482,3/5/2026,,,,,,,
3255,531,14,1218,503,214,4/19/2026,,,,,,,
3256,587,26,2371,174,496,4/5/2026,,,,,,,
3257,869,29,312,136,305,2/14/2026,,,,,,,
3258,164,10,2780,955,146,3/27/2026,,,,,,,
3259,189,27,2348,205,367,3/28/2026,,,,,,,
3260,140,11,4218,564,304,3/4/2026,,,,,,,
3261,64,2,2874,301,89,4/9/2026,,,,,,,
3262,445,6,1621,688,480,5/2/2026,,,,,,,
3263,642,4,3612,127,345,4/16/2026,,,,,,,
3264,457,8,3535,186,361,5/4/2026,,,,,,,
3265,238,2,3249,201,483,3/27/2026,,,,,,,
3266,680,20,4992,441,133,2/11/2026,,,,,,,
3267,466,5,3314,812,123,3/14/2026,,,,,,,
3268,94,19,1336,607,488,2/16/2026,,,,,,,
3269,227,19,3292,691,420,4/9/2026,,,,,,,
3270,355,28,647,317,243,2/17/2026,,,,,,,
3271,629,18,3105,477,114,3/25/2026,,,,,,,
3272,331,6,389,925,486,4/20/2026,,,,,,,
3273,460,27,1569,266,72,5/1/2026,,,,,,,
3274,588,3,3125,185,90,3/21/2026,,,,,,,
3275,174,24,2959,639,433,4/23/2026,,,,,,,
3276,847,6,1490,334,369,2/23/2026,,,,,,,
3277,12,14,3429,997,283,4/14/2026,,,,,,,
3278,739,19,4971,970,114,3/4/2026,,,,,,,
3279,906,3,2022,405,197,3/3/2026,,,,,,,
3280,984,20,2055,999,395,3/4/2026,,,,,,,
3281,511,24,2671,969,140,2/22/2026,,,,,,,
3282,230,7,1195,489,446,3/8/2026,,,,,,,
3283,551,17,4883,749,103,2/27/2026,,,,,,,
3284,175,2,3475,155,150,3/6/2026,,,,,,,
3285,320,20,4903,957,124,3/27/2026,,,,,,,
3286,501,28,775,597,452,5/5/2026,,,,,,,
3287,27,4,3090,659,375,5/4/2026,,,,,,,
3288,437,3,1384,719,276,5/7/2026,,,,,,,
3289,293,24,2311,793,176,2/14/2026,,,,,,,
3290,838,1,1209,776,74,2/15/2026,,,,,,,
3291,940,10,1593,468,172,2/18/2026,,,,,,,
3292,837,27,1516,587,302,4/12/2026,,,,,,,
3293,680,16,1643,727,122,3/15/2026,,,,,,,
3294,880,16,1586,921,351,3/28/2026,,,,,,,
3295,265,23,1679,593,254,5/4/2026,,,,,,,
3296,165,14,2877,544,275,3/22/2026,,,,,,,
3297,546,16,3112,743,281,2/15/2026,,,,,,,
3298,380,16,4718,999,132,3/2/2026,,,,,,,
3299,657,1,2577,799,294,5/11/2026,,,,,,,
3300,676,21,4443,743,478,5/6/2026,,,,,,,
3301,153,6,1093,787,101,4/5/2026,,,,,,,
3302,52,11,4914,951,210,3/6/2026,,,,,,,
3303,548,22,2700,811,444,4/13/2026,,,,,,,
3304,212,2,1284,637,57,3/11/2026,,,,,,,
3305,98,30,51,312,235,4/20/2026,,,,,,,
3306,665,1,148,286,224,2/18/2026,,,,,,,
3307,988,13,407,748,252,3/17/2026,,,,,,,
3308,290,1,4487,121,443,3/13/2026,,,,,,,
3309,678,18,3420,655,135,4/22/2026,,,,,,,
3310,901,3,3179,293,79,4/10/2026,,,,,,,
3311,362,4,1481,429,179,5/10/2026,,,,,,,
3312,58,15,535,630,73,2/12/2026,,,,,,,
3313,453,8,633,262,149,3/11/2026,,,,,,,
3314,8,27,497,990,435,4/20/2026,,,,,,,
3315,366,16,4054,863,258,5/10/2026,,,,,,,
3316,409,19,2017,665,448,4/16/2026,,,,,,,
3317,280,6,2131,157,430,4/19/2026,,,,,,,
3318,186,30,3323,548,109,4/12/2026,,,,,,,
3319,344,29,448,188,69,3/8/2026,,,,,,,
3320,857,5,197,893,96,4/5/2026,,,,,,,
3321,212,13,3778,255,455,4/12/2026,,,,,,,
3322,218,4,473,208,459,3/15/2026,,,,,,,
3323,237,4,137,225,102,3/19/2026,,,,,,,
3324,310,21,4786,754,342,2/16/2026,,,,,,,
3325,136,3,1415,738,379,2/12/2026,,,,,,,
3326,248,16,3321,417,363,3/8/2026,,,,,,,
3327,2,24,4531,900,459,2/27/2026,,,,,,,
3328,694,5,3256,281,81,4/8/2026,,,,,,,
3329,399,4,459,665,203,4/19/2026,,,,,,,
3330,66,6,2287,494,121,2/12/2026,,,,,,,
3331,473,2,950,508,392,3/14/2026,,,,,,,
3332,144,10,4648,980,319,4/20/2026,,,,,,,
3333,390,28,1646,996,422,3/18/2026,,,,,,,
3334,1000,2,3534,411,409,5/3/2026,,,,,,,
3335,856,27,2361,604,155,5/1/2026,,,,,,,
3336,102,14,1970,153,140,2/27/2026,,,,,,,
3337,436,15,1879,204,367,3/19/2026,,,,,,,
3338,941,18,1396,613,169,5/11/2026,,,,,,,
3339,459,18,665,128,149,4/18/2026,,,,,,,
3340,991,28,892,212,212,3/30/2026,,,,,,,
3341,177,5,86,472,209,2/11/2026,,,,,,,
3342,292,23,3165,686,292,2/19/2026,,,,,,,
3343,937,26,1031,449,336,5/4/2026,,,,,,,
3344,836,1,1333,649,331,3/22/2026,,,,,,,
3345,436,9,2408,724,500,5/11/2026,,,,,,,
3346,669,15,1574,831,336,4/25/2026,,,,,,,
3347,573,5,1537,947,289,4/20/2026,,,,,,,
3348,215,16,3500,933,364,4/12/2026,,,,,,,
3349,742,25,3161,895,311,3/20/2026,,,,,,,
3350,81,23,3895,194,66,3/18/2026,,,,,,,
3351,272,15,3677,698,361,5/8/2026,,,,,,,
3352,339,10,4345,233,99,4/12/2026,,,,,,,
3353,320,25,2616,602,447,4/26/2026,,,,,,,
3354,175,29,657,733,381,3/2/2026,,,,,,,
3355,739,20,3177,119,263,4/19/2026,,,,,,,
3356,484,3,2568,579,64,2/16/2026,,,,,,,
3357,566,18,524,286,119,3/1/2026,,,,,,,
3358,161,22,4358,941,153,4/23/2026,,,,,,,
3359,205,23,476,158,99,3/25/2026,,,,,,,
3360,488,4,630,237,490,3/12/2026,,,,,,,
3361,31,24,939,737,319,3/7/2026,,,,,,,
3362,819,7,4902,340,431,3/18/2026,,,,,,,
3363,391,9,3862,553,413,4/21/2026,,,,,,,
3364,979,30,1411,612,312,5/9/2026,,,,,,,
3365,513,16,2743,153,399,4/2/2026,,,,,,,
3366,950,21,2365,187,304,3/24/2026,,,,,,,
3367,349,12,277,976,348,2/13/2026,,,,,,,
3368,238,21,1960,711,111,3/14/2026,,,,,,,
3369,203,30,142,667,419,3/6/2026,,,,,,,
3370,264,14,3595,557,278,4/25/2026,,,,,,,
3371,588,3,4351,319,287,3/29/2026,,,,,,,
3372,582,15,4255,421,441,4/10/2026,,,,,,,
3373,348,4,1707,910,332,3/24/2026,,,,,,,
3374,6,18,3935,153,59,3/11/2026,,,,,,,
3375,571,30,1046,398,155,2/26/2026,,,,,,,
3376,954,21,388,325,251,2/19/2026,,,,,,,
3377,245,30,3361,652,67,3/15/2026,,,,,,,
3378,512,6,276,573,374,5/6/2026,,,,,,,
3379,606,25,1899,889,228,3/24/2026,,,,,,,
3380,906,26,2335,433,176,2/18/2026,,,,,,,
3381,643,15,1156,936,151,3/18/2026,,,,,,,
3382,752,1,3734,153,233,4/7/2026,,,,,,,
3383,625,3,1339,709,112,3/20/2026,,,,,,,
3384,502,5,3353,584,149,3/7/2026,,,,,,,
3385,247,21,3103,645,276,5/11/2026,,,,,,,
3386,573,13,2033,506,178,4/18/2026,,,,,,,
3387,712,19,4800,862,462,3/14/2026,,,,,,,
3388,299,12,1120,587,474,3/24/2026,,,,,,,
3389,606,15,1106,808,251,2/17/2026,,,,,,,
3390,311,17,516,355,186,4/17/2026,,,,,,,
3391,991,6,1156,373,334,4/21/2026,,,,,,,
3392,202,22,1830,876,313,4/29/2026,,,,,,,
3393,519,19,2274,793,488,3/6/2026,,,,,,,
3394,210,20,2356,505,469,3/10/2026,,,,,,,
3395,448,18,4311,789,178,2/13/2026,,,,,,,
3396,368,22,4793,254,75,3/25/2026,,,,,,,
3397,999,20,2572,698,302,3/20/2026,,,,,,,
3398,94,4,4945,548,398,3/10/2026,,,,,,,
3399,637,12,2020,575,421,2/25/2026,,,,,,,
3400,586,5,3562,962,354,4/20/2026,,,,,,,
3401,860,30,3284,771,258,2/12/2026,,,,,,,
