PO_ID,Supplier_ID,Product_ID,Order_Date,Expected_Date,Actual_Date,Quantity,PO_Status,,,,,,
5602,175,532,3/27/2025,4/13/2025,4/18/2025,4221,Delayed,,,,,,
5603,129,835,6/4/2024,6/8/2024,6/12/2024,781,Closed,,,,,,
5604,9,223,5/11/2025,5/27/2025,6/1/2025,2502,Closed,,,,,,
5605,198,495,6/6/2024,6/16/2024,6/15/2024,1684,Closed,,,,,,
5606,184,982,11/14/2024,11/21/2024,11/25/2024,780,Delayed,,,,,,
5607,31,588,10/25/2025,11/12/2025,11/17/2025,2795,Closed,,,,,,
5608,41,305,1/16/2024,1/23/2024,1/29/2024,4730,Open,,,,,,
5609,19,550,9/6/2025,9/9/2025,9/15/2025,3195,Delayed,,,,,,
5610,147,928,7/11/2024,7/16/2024,7/16/2024,613,Delayed,,,,,,
5611,181,942,1/19/2024,2/5/2024,2/7/2024,3031,Open,,,,,,
5612,47,412,9/26/2025,10/7/2025,10/13/2025,4428,Open,,,,,,
5613,133,974,7/7/2025,7/10/2025,7/11/2025,2495,Closed,,,,,,
5614,137,243,9/3/2025,9/21/2025,9/27/2025,4961,Closed,,,,,,
5615,18,51,9/20/2024,9/25/2024,9/30/2024,1821,Closed,,,,,,
5616,135,571,3/12/2025,3/17/2025,3/18/2025,976,Open,,,,,,
5617,17,99,5/23/2024,5/27/2024,6/2/2024,3975,Closed,,,,,,
5618,195,45,10/5/2025,10/24/2025,10/22/2025,4348,Delayed,,,,,,
5619,42,839,6/10/2025,6/24/2025,6/24/2025,658,Closed,,,,,,
5620,163,450,10/7/2025,10/24/2025,10/24/2025,1816,Open,,,,,,
5621,181,417,10/27/2025,10/31/2025,11/4/2025,424,Open,,,,,,
5622,139,517,9/17/2025,9/30/2025,9/29/2025,2820,Open,,,,,,
5623,167,898,3/29/2024,4/17/2024,4/21/2024,1620,Closed,,,,,,
5624,87,549,9/30/2024,10/19/2024,10/25/2024,2639,Closed,,,,,,
5625,73,631,4/6/2025,4/22/2025,4/27/2025,4247,Open,,,,,,
5626,185,825,7/6/2024,7/12/2024,7/17/2024,2354,Closed,,,,,,
5627,112,407,11/6/2025,11/20/2025,11/21/2025,4806,Closed,,,,,,
5628,77,12,11/25/2025,12/5/2025,12/11/2025,2629,Delayed,,,,,,
5629,55,489,11/27/2025,12/16/2025,12/21/2025,4351,Closed,,,,,,
5630,52,307,7/19/2024,8/2/2024,8/1/2024,809,Closed,,,,,,
5631,45,486,11/15/2025,11/25/2025,11/26/2025,2861,Delayed,,,,,,
5632,184,604,1/13/2024,1/28/2024,2/1/2024,2459,Delayed,,,,,,
5633,42,987,2/1/2025,2/6/2025,2/4/2025,4166,Delayed,,,,,,
5634,138,758,10/8/2025,10/28/2025,10/26/2025,1025,Delayed,,,,,,
5635,27,815,11/25/2025,12/1/2025,12/5/2025,334,Closed,,,,,,
5636,64,619,1/14/2025,2/2/2025,2/1/2025,3921,Open,,,,,,
5637,197,21,9/13/2024,9/25/2024,9/23/2024,733,Delayed,,,,,,
5638,170,41,4/25/2024,5/12/2024,5/16/2024,3762,Open,,,,,,
5639,122,774,10/28/2024,11/3/2024,11/7/2024,2165,Closed,,,,,,
5640,183,526,10/25/2024,11/7/2024,11/6/2024,4257,Open,,,,,,
5641,23,569,5/24/2024,6/8/2024,6/14/2024,1185,Open,,,,,,
5642,97,169,3/19/2025,3/23/2025,3/26/2025,575,Closed,,,,,,
5643,137,906,6/5/2024,6/19/2024,6/22/2024,4776,Closed,,,,,,
5644,2,483,4/12/2024,4/22/2024,4/21/2024,1903,Delayed,,,,,,
5645,172,351,4/24/2024,5/8/2024,5/10/2024,1827,Open,,,,,,
5646,25,119,4/10/2024,4/23/2024,4/27/2024,4451,Delayed,,,,,,
5647,177,563,11/20/2024,12/9/2024,12/15/2024,2251,Open,,,,,,
5648,76,1,8/2/2024,8/20/2024,8/23/2024,1455,Delayed,,,,,,
5649,53,698,10/28/2025,11/15/2025,11/20/2025,2456,Delayed,,,,,,
5650,119,505,11/26/2024,12/1/2024,12/4/2024,4948,Closed,,,,,,
5651,165,184,1/2/2024,1/7/2024,1/12/2024,2281,Open,,,,,,
5652,89,357,8/7/2024,8/23/2024,8/23/2024,1216,Delayed,,,,,,
5653,109,948,7/17/2024,7/28/2024,7/26/2024,4282,Closed,,,,,,
5654,134,631,3/4/2025,3/19/2025,3/24/2025,2986,Closed,,,,,,
5655,189,184,11/27/2025,12/12/2025,12/11/2025,2675,Open,,,,,,
5656,27,69,10/7/2025,10/27/2025,10/29/2025,508,Closed,,,,,,
5657,60,712,7/14/2025,7/27/2025,8/2/2025,250,Delayed,,,,,,
5658,11,645,4/7/2025,4/20/2025,4/23/2025,1941,Closed,,,,,,
5659,182,386,11/5/2024,11/20/2024,11/19/2024,3147,Delayed,,,,,,
5660,11,397,4/20/2024,5/3/2024,5/2/2024,2310,Delayed,,,,,,
5661,83,73,6/7/2025,6/13/2025,6/18/2025,4898,Delayed,,,,,,
5662,195,612,6/30/2025,7/20/2025,7/22/2025,3063,Delayed,,,,,,
5663,142,876,8/15/2025,8/18/2025,8/16/2025,1821,Closed,,,,,,
5664,45,196,9/5/2024,9/22/2024,9/20/2024,1884,Delayed,,,,,,
5665,16,518,2/6/2024,2/25/2024,2/26/2024,667,Open,,,,,,
5666,62,836,10/4/2025,10/24/2025,10/26/2025,3460,Open,,,,,,
5667,4,822,9/12/2025,9/25/2025,9/30/2025,459,Open,,,,,,
5668,47,739,8/10/2024,8/30/2024,9/5/2024,1093,Open,,,,,,
5669,29,568,10/28/2024,11/3/2024,11/1/2024,204,Delayed,,,,,,
5670,51,778,4/28/2024,5/14/2024,5/15/2024,2189,Closed,,,,,,
5671,107,591,4/19/2025,5/2/2025,5/4/2025,2348,Closed,,,,,,
5672,149,420,3/25/2025,4/7/2025,4/6/2025,2784,Open,,,,,,
5673,36,597,9/12/2025,9/26/2025,9/29/2025,3196,Delayed,,,,,,
5674,1,629,9/1/2024,9/7/2024,9/6/2024,1477,Closed,,,,,,
5675,107,453,10/25/2025,10/29/2025,10/30/2025,4271,Open,,,,,,
5676,145,704,4/18/2025,4/26/2025,4/29/2025,557,Closed,,,,,,
5677,56,325,1/29/2025,2/13/2025,2/14/2025,2069,Open,,,,,,
5678,112,475,8/15/2025,8/23/2025,8/28/2025,1769,Closed,,,,,,
5679,159,213,2/3/2025,2/18/2025,2/23/2025,795,Closed,,,,,,
5680,43,312,8/3/2024,8/15/2024,8/18/2024,3027,Delayed,,,,,,
5681,110,798,12/1/2025,12/5/2025,12/4/2025,2149,Delayed,,,,,,
5682,83,950,10/14/2024,11/1/2024,11/1/2024,4504,Open,,,,,,
5683,78,236,6/20/2025,7/10/2025,7/13/2025,2233,Closed,,,,,,
5684,180,987,6/6/2024,6/11/2024,6/10/2024,4435,Closed,,,,,,
5685,26,261,12/2/2024,12/22/2024,12/28/2024,3188,Delayed,,,,,,
5686,158,351,12/2/2025,12/18/2025,12/16/2025,3384,Open,,,,,,
5687,55,360,4/27/2024,5/10/2024,5/13/2024,1689,Delayed,,,,,,
5688,149,753,3/2/2024,3/17/2024,3/18/2024,176,Delayed,,,,,,
5689,29,632,7/29/2025,8/10/2025,8/14/2025,4915,Closed,,,,,,
5690,75,904,8/15/2024,8/25/2024,8/29/2024,2163,Delayed,,,,,,
5691,32,677,3/21/2025,3/24/2025,3/22/2025,4704,Delayed,,,,,,
5692,70,791,4/9/2024,4/26/2024,4/26/2024,2291,Delayed,,,,,,
5693,127,592,3/29/2024,4/6/2024,4/9/2024,3144,Closed,,,,,,
5694,83,616,7/21/2024,7/27/2024,7/29/2024,4716,Open,,,,,,
5695,196,678,11/15/2025,11/23/2025,11/27/2025,1953,Delayed,,,,,,
5696,55,737,7/17/2024,7/23/2024,7/21/2024,3517,Closed,,,,,,
5697,14,846,1/10/2024,1/22/2024,1/20/2024,4684,Closed,,,,,,
5698,198,355,9/17/2024,9/28/2024,9/28/2024,1781,Closed,,,,,,
5699,10,496,4/16/2024,5/5/2024,5/5/2024,2220,Delayed,,,,,,
5700,174,579,8/20/2024,9/8/2024,9/8/2024,3994,Closed,,,,,,
5701,1,663,6/19/2024,6/27/2024,6/27/2024,912,Delayed,,,,,,
5702,177,139,9/7/2025,9/20/2025,9/20/2025,3625,Delayed,,,,,,
5703,86,363,9/20/2024,10/6/2024,10/4/2024,1386,Closed,,,,,,
5704,148,866,2/28/2025,3/12/2025,3/15/2025,3597,Closed,,,,,,
5705,100,885,6/23/2024,7/9/2024,7/8/2024,2684,Open,,,,,,
5706,79,839,8/9/2024,8/27/2024,8/25/2024,2434,Open,,,,,,
5707,150,993,10/5/2025,10/23/2025,10/26/2025,1314,Closed,,,,,,
5708,139,978,10/2/2025,10/15/2025,10/16/2025,3585,Delayed,,,,,,
5709,182,18,7/12/2025,7/17/2025,7/22/2025,936,Open,,,,,,
5710,86,321,4/10/2024,4/29/2024,4/30/2024,2547,Closed,,,,,,
5711,109,454,12/22/2025,1/2/2026,12/31/2025,2976,Closed,,,,,,
5712,120,760,7/22/2024,8/8/2024,8/11/2024,3936,Open,,,,,,
5713,19,799,2/29/2024,3/3/2024,3/9/2024,115,Delayed,,,,,,
5714,152,958,10/30/2025,11/7/2025,11/11/2025,4527,Closed,,,,,,
5715,78,451,10/11/2024,10/16/2024,10/19/2024,4579,Closed,,,,,,
5716,109,813,1/4/2025,1/15/2025,1/14/2025,3274,Closed,,,,,,
5717,93,264,11/18/2025,12/1/2025,12/3/2025,2761,Delayed,,,,,,
5718,90,32,12/28/2024,1/8/2025,1/7/2025,3708,Delayed,,,,,,
5719,2,864,3/15/2024,3/21/2024,3/24/2024,2103,Open,,,,,,
5720,66,554,1/27/2025,1/30/2025,1/28/2025,1768,Closed,,,,,,
5721,112,755,12/13/2024,12/25/2024,12/25/2024,3693,Delayed,,,,,,
5722,39,380,12/7/2025,12/19/2025,12/21/2025,2633,Closed,,,,,,
5723,193,282,1/20/2024,1/24/2024,1/25/2024,3740,Delayed,,,,,,
5724,1,437,6/26/2025,7/7/2025,7/13/2025,3804,Delayed,,,,,,
5725,64,144,6/10/2025,6/18/2025,6/17/2025,3241,Open,,,,,,
5726,76,281,3/24/2025,3/28/2025,3/26/2025,3304,Open,,,,,,
5727,199,909,2/17/2025,2/27/2025,2/25/2025,3347,Delayed,,,,,,
5728,151,468,8/25/2025,9/1/2025,9/6/2025,3045,Delayed,,,,,,
5729,109,910,1/14/2024,2/3/2024,2/1/2024,2971,Open,,,,,,
5730,157,73,1/20/2024,1/27/2024,1/26/2024,1764,Open,,,,,,
5731,195,109,4/25/2025,4/30/2025,5/3/2025,4735,Delayed,,,,,,
5732,99,100,9/23/2025,10/6/2025,10/10/2025,4558,Closed,,,,,,
5733,37,938,11/12/2025,11/24/2025,11/28/2025,3694,Closed,,,,,,
5734,12,191,11/10/2025,11/15/2025,11/13/2025,2067,Closed,,,,,,
5735,126,985,4/23/2025,5/9/2025,5/15/2025,1143,Open,,,,,,
5736,24,851,12/5/2024,12/25/2024,12/24/2024,1959,Closed,,,,,,
5737,23,43,1/24/2024,2/11/2024,2/16/2024,703,Open,,,,,,
5738,126,901,6/1/2025,6/10/2025,6/9/2025,745,Closed,,,,,,
5739,45,486,11/12/2025,11/23/2025,11/24/2025,4640,Delayed,,,,,,
5740,124,854,9/30/2024,10/19/2024,10/20/2024,277,Open,,,,,,
5741,107,68,1/24/2024,2/6/2024,2/11/2024,2256,Open,,,,,,
5742,200,75,10/6/2025,10/14/2025,10/20/2025,2254,Open,,,,,,
5743,194,56,7/29/2025,8/8/2025,8/14/2025,1928,Delayed,,,,,,
5744,184,338,4/4/2024,4/13/2024,4/12/2024,2416,Delayed,,,,,,
5745,5,100,8/3/2025,8/18/2025,8/18/2025,3559,Delayed,,,,,,
5746,78,906,4/19/2025,5/1/2025,5/1/2025,2605,Closed,,,,,,
5747,38,969,5/14/2024,5/25/2024,5/29/2024,2734,Closed,,,,,,
5748,111,650,12/25/2025,1/1/2026,1/1/2026,2711,Closed,,,,,,
5749,153,206,10/25/2024,10/31/2024,10/30/2024,920,Delayed,,,,,,
5750,96,613,11/1/2025,11/6/2025,11/10/2025,4893,Delayed,,,,,,
5751,38,784,11/8/2025,11/26/2025,11/28/2025,2096,Closed,,,,,,
5752,112,333,9/7/2024,9/14/2024,9/18/2024,1366,Delayed,,,,,,
5753,46,796,11/11/2025,11/20/2025,11/18/2025,2738,Closed,,,,,,
5754,62,949,11/1/2025,11/4/2025,11/10/2025,1746,Closed,,,,,,
5755,14,30,10/31/2024,11/5/2024,11/10/2024,745,Closed,,,,,,
5756,124,229,7/7/2025,7/21/2025,7/25/2025,3994,Delayed,,,,,,
5757,21,953,1/20/2025,1/24/2025,1/30/2025,3361,Delayed,,,,,,
5758,142,384,1/13/2025,1/29/2025,2/1/2025,2346,Open,,,,,,
5759,172,179,3/30/2024,4/11/2024,4/11/2024,3751,Delayed,,,,,,
5760,199,587,2/20/2024,3/5/2024,3/10/2024,1407,Delayed,,,,,,
5761,96,506,2/4/2024,2/15/2024,2/18/2024,953,Open,,,,,,
5762,25,508,10/12/2025,10/17/2025,10/22/2025,2446,Closed,,,,,,
5763,56,507,11/28/2025,12/1/2025,12/3/2025,1248,Open,,,,,,
5764,53,539,12/26/2024,1/2/2025,1/2/2025,224,Delayed,,,,,,
5765,128,512,6/19/2025,6/28/2025,7/4/2025,1597,Open,,,,,,
5766,42,608,4/12/2024,5/1/2024,5/2/2024,2502,Open,,,,,,
5767,1,850,8/6/2025,8/10/2025,8/10/2025,2241,Delayed,,,,,,
5768,191,544,5/31/2024,6/17/2024,6/15/2024,1042,Open,,,,,,
5769,102,843,10/18/2025,10/26/2025,10/29/2025,2639,Closed,,,,,,
5770,49,88,8/25/2024,9/10/2024,9/9/2024,4735,Delayed,,,,,,
5771,129,391,4/28/2024,5/6/2024,5/4/2024,2521,Open,,,,,,
5772,133,817,2/21/2025,3/1/2025,3/7/2025,3488,Open,,,,,,
5773,180,130,6/29/2025,7/9/2025,7/15/2025,4252,Delayed,,,,,,
5774,176,85,2/10/2025,2/28/2025,3/4/2025,1603,Closed,,,,,,
5775,42,837,10/25/2024,11/4/2024,11/5/2024,466,Open,,,,,,
5776,144,584,4/11/2025,4/21/2025,4/23/2025,1717,Open,,,,,,
5777,184,790,3/19/2024,3/30/2024,4/2/2024,4072,Closed,,,,,,
5778,111,994,10/26/2024,10/29/2024,10/27/2024,1555,Delayed,,,,,,
5779,145,154,6/20/2024,6/30/2024,7/1/2024,2525,Open,,,,,,
5780,29,7,1/20/2024,1/29/2024,2/2/2024,2845,Closed,,,,,,
5781,51,569,9/17/2025,9/20/2025,9/24/2025,197,Closed,,,,,,
5782,167,764,10/23/2024,11/3/2024,11/1/2024,2987,Open,,,,,,
5783,27,140,2/19/2024,2/23/2024,2/29/2024,4576,Closed,,,,,,
5784,91,166,3/22/2025,4/4/2025,4/3/2025,2319,Closed,,,,,,
5785,119,800,7/16/2024,7/21/2024,7/24/2024,1078,Delayed,,,,,,
5786,36,948,4/17/2024,4/27/2024,4/26/2024,4933,Delayed,,,,,,
5787,183,836,12/18/2025,12/22/2025,12/28/2025,124,Closed,,,,,,
5788,37,130,2/25/2025,3/8/2025,3/11/2025,2100,Closed,,,,,,
5789,166,623,5/20/2024,5/31/2024,5/29/2024,354,Delayed,,,,,,
5790,29,57,1/28/2025,2/13/2025,2/12/2025,4043,Closed,,,,,,
5791,65,899,12/22/2024,12/29/2024,1/3/2025,3337,Delayed,,,,,,
5792,53,676,1/20/2024,2/4/2024,2/4/2024,854,Delayed,,,,,,
5793,20,710,2/20/2025,2/27/2025,3/4/2025,3513,Open,,,,,,
5794,30,956,10/13/2024,10/24/2024,10/30/2024,1054,Open,,,,,,
5795,156,926,9/5/2025,9/24/2025,9/24/2025,2581,Open,,,,,,
5796,172,831,7/15/2025,7/30/2025,7/28/2025,3763,Closed,,,,,,
5797,144,192,7/1/2024,7/6/2024,7/10/2024,789,Closed,,,,,,
5798,3,403,8/22/2025,8/30/2025,9/4/2025,3512,Open,,,,,,
5799,73,246,7/27/2025,8/1/2025,8/3/2025,4834,Delayed,,,,,,
5800,120,801,4/18/2025,5/1/2025,5/2/2025,745,Closed,,,,,,
5801,74,277,3/29/2024,4/15/2024,4/21/2024,4775,Closed,,,,,,
5802,133,98,5/20/2024,5/26/2024,5/30/2024,1429,Open,,,,,,
5803,61,806,8/3/2024,8/15/2024,8/18/2024,1555,Delayed,,,,,,
5804,46,820,3/2/2025,3/19/2025,3/24/2025,1393,Closed,,,,,,
5805,188,631,1/4/2025,1/12/2025,1/11/2025,3372,Closed,,,,,,
5806,29,161,7/3/2025,7/23/2025,7/23/2025,2824,Closed,,,,,,
5807,51,34,8/26/2025,9/8/2025,9/7/2025,4478,Open,,,,,,
5808,30,270,9/21/2024,9/26/2024,9/25/2024,3102,Open,,,,,,
5809,45,66,10/7/2025,10/23/2025,10/25/2025,2434,Closed,,,,,,
5810,149,973,2/15/2025,2/26/2025,3/2/2025,5000,Closed,,,,,,
5811,128,675,11/29/2024,12/12/2024,12/10/2024,4712,Delayed,,,,,,
5812,22,54,1/8/2024,1/11/2024,1/14/2024,1076,Closed,,,,,,
5813,171,798,1/25/2024,2/7/2024,2/11/2024,2234,Open,,,,,,
5814,32,741,10/20/2024,10/31/2024,11/3/2024,4705,Delayed,,,,,,
5815,2,170,10/18/2025,10/22/2025,10/27/2025,714,Open,,,,,,
5816,167,143,1/13/2025,1/29/2025,2/3/2025,3679,Delayed,,,,,,
5817,34,410,11/9/2024,11/13/2024,11/12/2024,1099,Closed,,,,,,
5818,111,624,4/26/2025,4/29/2025,5/1/2025,1520,Open,,,,,,
5819,114,431,8/3/2025,8/19/2025,8/24/2025,4373,Open,,,,,,
5820,91,161,11/6/2025,11/25/2025,11/26/2025,2132,Open,,,,,,
5821,195,573,9/15/2024,9/24/2024,9/30/2024,1309,Closed,,,,,,
5822,96,733,3/29/2025,4/4/2025,4/4/2025,3040,Delayed,,,,,,
5823,105,855,6/16/2025,6/28/2025,7/3/2025,2304,Closed,,,,,,
5824,32,597,10/14/2025,10/29/2025,11/4/2025,4061,Closed,,,,,,
5825,59,651,12/30/2025,1/8/2026,1/9/2026,731,Closed,,,,,,
5826,53,686,1/25/2024,2/9/2024,2/9/2024,2980,Open,,,,,,
5827,34,467,7/14/2024,7/17/2024,7/20/2024,1331,Closed,,,,,,
5828,31,107,10/30/2025,11/13/2025,11/18/2025,3353,Delayed,,,,,,
5829,15,53,6/4/2025,6/23/2025,6/25/2025,1620,Open,,,,,,
5830,172,351,3/11/2024,3/17/2024,3/17/2024,3635,Open,,,,,,
5831,126,759,9/22/2024,10/7/2024,10/6/2024,1656,Open,,,,,,
5832,6,521,8/6/2024,8/17/2024,8/23/2024,4867,Delayed,,,,,,
5833,97,688,9/10/2024,9/30/2024,10/2/2024,2796,Closed,,,,,,
5834,100,798,2/7/2024,2/27/2024,2/27/2024,313,Open,,,,,,
5835,178,421,6/21/2025,6/28/2025,6/27/2025,919,Closed,,,,,,
5836,167,279,1/7/2025,1/17/2025,1/23/2025,3503,Open,,,,,,
5837,106,778,5/28/2024,6/5/2024,6/8/2024,3004,Delayed,,,,,,
5838,124,486,11/7/2025,11/22/2025,11/27/2025,698,Closed,,,,,,
5839,70,865,1/21/2024,1/31/2024,2/5/2024,3304,Closed,,,,,,
5840,199,748,6/5/2025,6/8/2025,6/11/2025,4661,Closed,,,,,,
5841,78,953,2/21/2025,3/13/2025,3/17/2025,1231,Open,,,,,,
5842,3,967,5/2/2024,5/20/2024,5/20/2024,1071,Closed,,,,,,
5843,46,867,7/23/2024,7/28/2024,7/27/2024,4654,Closed,,,,,,
5844,68,573,1/26/2025,2/2/2025,2/6/2025,536,Delayed,,,,,,
5845,132,112,8/31/2025,9/14/2025,9/20/2025,917,Delayed,,,,,,
5846,184,705,12/15/2024,12/19/2024,12/18/2024,3369,Open,,,,,,
5847,43,85,6/14/2025,6/30/2025,7/2/2025,2609,Closed,,,,,,
5848,154,703,6/4/2025,6/20/2025,6/26/2025,684,Delayed,,,,,,
5849,164,936,4/30/2024,5/8/2024,5/8/2024,2595,Delayed,,,,,,
5850,156,472,3/20/2024,3/23/2024,3/21/2024,1690,Delayed,,,,,,
5851,106,680,3/21/2024,3/27/2024,3/30/2024,572,Delayed,,,,,,
5852,174,767,6/16/2025,6/29/2025,6/27/2025,241,Closed,,,,,,
5853,77,595,2/4/2024,2/22/2024,2/20/2024,2336,Closed,,,,,,
5854,60,943,8/5/2025,8/15/2025,8/17/2025,3421,Open,,,,,,
5855,129,27,7/6/2024,7/15/2024,7/15/2024,4563,Closed,,,,,,
5856,76,479,7/24/2025,8/8/2025,8/6/2025,4457,Open,,,,,,
5857,117,365,8/29/2024,9/12/2024,9/11/2024,4568,Delayed,,,,,,
5858,24,823,6/14/2024,6/25/2024,6/24/2024,3313,Open,,,,,,
5859,46,73,12/22/2024,12/30/2024,1/2/2025,3091,Delayed,,,,,,
5860,146,826,6/5/2024,6/19/2024,6/21/2024,3668,Closed,,,,,,
5861,153,492,2/26/2025,3/18/2025,3/16/2025,1834,Delayed,,,,,,
5862,13,35,2/4/2025,2/17/2025,2/21/2025,4157,Closed,,,,,,
5863,103,858,5/23/2024,5/29/2024,5/27/2024,894,Closed,,,,,,
5864,4,544,2/3/2024,2/23/2024,2/29/2024,4324,Delayed,,,,,,
5865,32,839,4/11/2024,4/30/2024,4/30/2024,4114,Closed,,,,,,
5866,51,772,12/24/2025,1/5/2026,1/5/2026,468,Delayed,,,,,,
5867,129,324,10/2/2024,10/6/2024,10/10/2024,2359,Closed,,,,,,
5868,6,545,10/29/2025,11/9/2025,11/9/2025,186,Open,,,,,,
5869,116,383,2/22/2025,3/11/2025,3/13/2025,2872,Open,,,,,,
5870,187,373,11/26/2025,12/6/2025,12/4/2025,3839,Closed,,,,,,
5871,115,855,1/31/2024,2/3/2024,2/8/2024,2613,Open,,,,,,
5872,140,834,2/22/2024,3/3/2024,3/4/2024,3781,Open,,,,,,
5873,163,987,9/13/2025,9/24/2025,9/29/2025,1037,Open,,,,,,
5874,193,856,12/20/2024,12/28/2024,12/31/2024,3757,Delayed,,,,,,
5875,8,263,4/19/2024,5/2/2024,5/3/2024,482,Open,,,,,,
5876,122,423,11/12/2024,11/26/2024,11/28/2024,1590,Delayed,,,,,,
5877,106,462,3/9/2025,3/28/2025,3/26/2025,2673,Delayed,,,,,,
5878,74,255,11/9/2025,11/26/2025,11/26/2025,2100,Delayed,,,,,,
5879,10,364,11/30/2024,12/7/2024,12/12/2024,2114,Open,,,,,,
5880,2,116,4/19/2024,4/25/2024,4/26/2024,4462,Closed,,,,,,
5881,79,292,10/25/2024,11/1/2024,11/7/2024,2085,Open,,,,,,
5882,56,420,1/11/2025,1/21/2025,1/24/2025,4697,Open,,,,,,
5883,65,132,9/29/2025,10/17/2025,10/18/2025,4805,Open,,,,,,
5884,81,131,11/7/2024,11/27/2024,11/28/2024,2766,Closed,,,,,,
5885,186,790,8/22/2025,8/27/2025,8/29/2025,4136,Delayed,,,,,,
5886,51,150,9/11/2025,9/24/2025,9/29/2025,4522,Closed,,,,,,
5887,144,787,8/18/2024,8/28/2024,8/26/2024,1754,Delayed,,,,,,
5888,128,112,2/26/2024,3/14/2024,3/18/2024,1425,Delayed,,,,,,
5889,30,473,12/16/2024,12/23/2024,12/26/2024,3864,Delayed,,,,,,
5890,175,433,7/7/2024,7/12/2024,7/17/2024,1246,Open,,,,,,
5891,53,495,4/10/2025,4/17/2025,4/15/2025,4356,Closed,,,,,,
5892,121,146,6/27/2025,7/12/2025,7/17/2025,4794,Delayed,,,,,,
5893,69,4,3/26/2025,4/1/2025,4/1/2025,2016,Open,,,,,,
5894,118,275,9/16/2024,9/21/2024,9/21/2024,567,Delayed,,,,,,
5895,99,617,8/15/2025,8/29/2025,9/3/2025,198,Closed,,,,,,
5896,150,67,12/11/2025,12/21/2025,12/26/2025,1135,Closed,,,,,,
5897,191,650,4/10/2024,4/30/2024,4/29/2024,4841,Closed,,,,,,
5898,161,1000,1/19/2024,2/5/2024,2/10/2024,2630,Open,,,,,,
5899,50,817,1/19/2024,1/27/2024,1/27/2024,2525,Open,,,,,,
5900,32,878,11/1/2024,11/16/2024,11/21/2024,1693,Delayed,,,,,,
5901,78,19,3/31/2025,4/6/2025,4/12/2025,1959,Closed,,,,,,
5902,88,735,2/27/2025,3/6/2025,3/8/2025,1471,Open,,,,,,
5903,65,673,4/4/2025,4/19/2025,4/18/2025,1889,Closed,,,,,,
5904,29,615,10/7/2025,10/21/2025,10/27/2025,2413,Closed,,,,,,
5905,74,611,3/2/2025,3/12/2025,3/10/2025,4064,Closed,,,,,,
5906,120,55,12/22/2025,1/7/2026,1/7/2026,303,Open,,,,,,
5907,51,824,6/24/2025,6/29/2025,7/4/2025,1843,Open,,,,,,
5908,200,215,2/5/2025,2/9/2025,2/11/2025,1906,Delayed,,,,,,
5909,175,488,1/20/2025,2/3/2025,2/7/2025,3982,Closed,,,,,,
5910,196,262,5/9/2024,5/27/2024,5/27/2024,4384,Closed,,,,,,
5911,126,723,2/17/2025,3/5/2025,3/4/2025,1402,Open,,,,,,
5912,31,299,8/14/2024,8/17/2024,8/19/2024,1268,Closed,,,,,,
5913,20,21,1/16/2024,1/19/2024,1/20/2024,439,Delayed,,,,,,
5914,168,542,3/24/2025,4/10/2025,4/15/2025,1346,Delayed,,,,,,
5915,46,120,10/5/2025,10/14/2025,10/19/2025,1320,Delayed,,,,,,
5916,6,999,6/7/2025,6/27/2025,7/2/2025,2681,Open,,,,,,
5917,67,426,9/11/2025,9/25/2025,10/1/2025,631,Closed,,,,,,
5918,189,69,5/21/2024,5/30/2024,6/5/2024,372,Delayed,,,,,,
5919,112,406,5/17/2024,5/31/2024,5/31/2024,1690,Delayed,,,,,,
5920,56,121,6/2/2024,6/12/2024,6/12/2024,2637,Delayed,,,,,,
5921,12,753,3/21/2024,4/4/2024,4/5/2024,2500,Delayed,,,,,,
5922,117,88,2/28/2025,3/20/2025,3/23/2025,3221,Closed,,,,,,
5923,73,1000,5/8/2024,5/11/2024,5/11/2024,3585,Closed,,,,,,
5924,102,493,1/14/2025,1/31/2025,2/3/2025,2320,Open,,,,,,
5925,130,465,2/9/2025,2/21/2025,2/25/2025,4520,Open,,,,,,
5926,19,565,5/27/2024,6/13/2024,6/13/2024,852,Open,,,,,,
5927,67,820,6/12/2025,6/19/2025,6/21/2025,1663,Closed,,,,,,
5928,105,801,5/12/2025,5/19/2025,5/23/2025,2580,Closed,,,,,,
5929,139,633,11/25/2025,12/14/2025,12/19/2025,2922,Closed,,,,,,
5930,170,87,8/16/2025,8/23/2025,8/26/2025,3188,Delayed,,,,,,
5931,86,495,7/12/2024,7/17/2024,7/23/2024,3879,Open,,,,,,
5932,39,599,3/13/2024,3/28/2024,3/27/2024,622,Open,,,,,,
5933,20,727,1/26/2025,2/15/2025,2/17/2025,3651,Open,,,,,,
5934,142,513,1/10/2024,1/29/2024,2/4/2024,2683,Open,,,,,,
5935,93,702,3/14/2025,3/17/2025,3/16/2025,1688,Open,,,,,,
5936,89,329,1/26/2024,2/7/2024,2/5/2024,2132,Open,,,,,,
5937,68,892,10/7/2024,10/20/2024,10/23/2024,1468,Delayed,,,,,,
5938,48,100,3/28/2024,4/17/2024,4/21/2024,2746,Open,,,,,,
5939,91,900,10/4/2025,10/7/2025,10/6/2025,1292,Closed,,,,,,
5940,126,852,11/17/2024,12/3/2024,12/8/2024,4051,Open,,,,,,
5941,113,161,3/2/2025,3/22/2025,3/24/2025,3672,Closed,,,,,,
5942,7,894,6/26/2025,7/13/2025,7/13/2025,4631,Open,,,,,,
